reg;ind;total_emp;nr_firms;rca;rca01;
115;108;55;6;0.288;0;
115;109;153;4;1.522;1;
115;110;27;4;0.139;0;
115;132;NA;NA;…;0;
115;133;NA;NA;…;0;
115;139;272;16;0.979;0;
115;141;182;27;0.354;0;
115;143;NA;NA;…;0;
115;151;...;NA;…;0;
115;152;104;4;0.682;0;
115;161;28;5;0.287;0;
115;162;199;26;0.738;0;
115;172;435;11;1.851;1;
115;181;132;13;0.502;0;
115;182;NA;NA;…;1;
115;201;...;NA;…;1;
115;202;NA;NA;…;0;
115;203;NA;NA;…;0;
115;204;47;5;0.837;0;
115;205;...;NA;…;1;
115;221;NA;NA;…;1;
115;222;658;40;1.178;1;
115;231;NA;4;…;1;
115;234;NA;NA;…;0;
115;236;14;4;0.121;0;
115;237;22;4;0.982;0;
115;241;NA;NA;…;0;
115;243;NA;NA;…;0;
115;244;NA;NA;…;1;
115;245;...;NA;…;0;
115;251;1092;101;2.253;1;
115;252;136;7;2.104;1;
115;255;NA;NA;…;0;
115;256;798;105;1.68;1;
115;257;139;16;1.383;1;
115;259;382;12;2.484;1;
115;261;NA;5;…;1;
115;263;NA;NA;…;1;
115;265;...;NA;…;0;
115;266;NA;NA;…;0;
115;271;...;NA;…;0;
115;273;NA;NA;…;1;
115;274;...;NA;…;0;
115;275;NA;NA;…;0;
115;279;NA;NA;…;0;
115;281;NA;7;…;1;
115;282;218;23;0.683;0;
115;283;...;NA;…;0;
115;284;NA;NA;…;0;
115;289;559;11;3.472;1;
115;291;NA;NA;…;0;
115;292;81;5;1.521;1;
115;293;989;6;0.945;0;
115;303;NA;NA;…;1;
115;309;NA;NA;…;1;
115;310;169;29;0.537;0;
115;321;...;NA;…;0;
115;322;NA;NA;…;0;
115;324;30;5;0.55;0;
115;325;NA;12;…;1;
115;329;39;8;0.36;0;
115;331;223;33;0.986;0;
115;332;83;12;1.247;1;
115;351;NA;NA;…;1;
115;353;...;NA;…;1;
115;360;NA;NA;…;1;
115;370;...;NA;…;0;
115;381;208;5;1.198;1;
115;382;...;NA;…;0;
115;383;48;6;1.119;1;
115;411;139;20;1.245;1;
115;412;1574;206;1.197;1;
115;421;213;37;0.628;0;
115;422;377;43;1.075;1;
115;429;74;13;0.907;0;
115;431;378;76;2.021;1;
115;432;1137;210;1.342;1;
115;433;489;92;1.194;1;
115;439;404;78;0.893;0;
115;451;613;109;1.154;1;
115;452;467;82;1.185;1;
115;453;97;25;0.447;0;
115;454;22;5;1.39;1;
115;461;222;42;0.688;0;
115;462;72;13;0.5;0;
115;463;398;59;0.621;0;
115;464;317;48;0.497;0;
115;465;108;7;13.jan;1;
115;466;272;25;1.502;1;
115;467;413;64;0.791;0;
115;469;327;44;0.61;0;
115;471;890;213;0.435;0;
115;472;284;58;0.55;0;
115;473;106;10;0.873;0;
115;474;116;28;1.107;1;
115;475;404;78;0.846;0;
115;476;100;22;0.712;0;
115;477;960;199;0.696;0;
115;478;58;22;0.465;0;
115;479;202;48;1.011;1;
115;493;2511;38;3.595;1;
115;494;1642;178;1.421;1;
115;521;58;5;0.496;0;
115;522;487;31;0.535;0;
115;532;43;9;0.623;0;
115;551;128;11;0.336;0;
115;552;NA;NA;…;1;
115;553;...;NA;…;0;
115;559;35;6;0.563;0;
115;561;971;170;0.696;0;
115;562;169;19;0.722;0;
115;563;278;93;0.744;0;
115;581;94;15;0.518;0;
115;582;20;4;0.227;0;
115;591;26;9;0.336;0;
115;592;...;NA;…;0;
115;601;NA;NA;…;1;
115;602;18;5;0.353;0;
115;611;56;7;0.401;0;
115;612;NA;NA;…;0;
115;620;270;57;0.344;0;
115;631;53;14;0.357;0;
115;639;25;5;1.005;1;
115;641;NA;NA;…;0;
115;642;NA;NA;…;0;
115;649;...;NA;…;0;
115;653;NA;NA;…;0;
115;661;48;14;0.555;0;
115;662;98;27;1.074;1;
115;681;257;63;0.741;0;
115;682;385;64;0.857;0;
115;683;250;27;1.064;1;
115;691;141;33;0.785;0;
115;692;315;103;0.295;0;
115;701;...;NA;…;0;
