"reg";"ind";"rca01"
17;2620;0
18;2620;1
19;2620;0
20;2620;0
1;2630;0
2;2630;0
3;2630;0
4;2630;1
5;2630;1
6;2630;0
7;2630;0
8;2630;0
9;2630;0
10;2630;0
11;2630;0
12;2630;1
13;2630;0
14;2630;1
15;2630;0
16;2630;0
17;2630;0
18;2630;0
19;2630;0
20;2630;0
1;2640;0
2;2640;1
3;2640;0
4;2640;0
5;2640;1
6;2640;0
7;2640;1
8;2640;0
9;2640;0
10;2640;0
11;2640;0
12;2640;0
13;2640;1
14;2640;0
15;2640;0
16;2640;1
17;2640;0
18;2640;0
19;2640;0
20;2640;0
1;2651;0
2;2651;0
3;2651;0
4;2651;0
5;2651;0
6;2651;1
7;2651;1
8;2651;0
9;2651;0
10;2651;0
11;2651;0
12;2651;0
13;2651;1
14;2651;0
15;2651;0
16;2651;0
17;2651;0
18;2651;0
19;2651;0
20;2651;1
1;2652;1
2;2652;1
3;2652;1
4;2652;0
5;2652;0
6;2652;0
7;2652;1
8;2652;0
9;2652;0
10;2652;1
11;2652;0
12;2652;0
13;2652;0
14;2652;0
15;2652;0
16;2652;0
17;2652;0
18;2652;0
19;2652;0
20;2652;0
1;2660;1
2;2660;0
3;2660;0
4;2660;0
5;2660;0
6;2660;0
7;2660;0
8;2660;0
9;2660;1
10;2660;1
11;2660;1
12;2660;0
13;2660;0
14;2660;1
15;2660;0
16;2660;0
17;2660;0
18;2660;0
19;2660;0
20;2660;0
1;2670;1
2;2670;0
3;2670;0
4;2670;0
5;2670;0
6;2670;0
7;2670;0
8;2670;0
9;2670;0
10;2670;1
11;2670;0
12;2670;0
13;2670;1
14;2670;0
15;2670;1
16;2670;0
17;2670;1
18;2670;1
19;2670;0
20;2670;0
1;2680;1
2;2680;0
3;2680;0
4;2680;0
5;2680;0
6;2680;0
7;2680;0
8;2680;1
9;2680;0
10;2680;0
11;2680;0
12;2680;0
13;2680;0
14;2680;0
15;2680;0
16;2680;0
17;2680;0
18;2680;0
19;2680;0
20;2680;0
1;2711;1
2;2711;0
3;2711;0
4;2711;0
5;2711;0
6;2711;0
7;2711;0
8;2711;0
9;2711;0
10;2711;1
11;2711;1
12;2711;1
13;2711;1
14;2711;1
15;2711;0
16;2711;0
17;2711;1
18;2711;0
19;2711;0
20;2711;1
1;2712;0
2;2712;1
3;2712;1
4;2712;0
5;2712;0
6;2712;0
7;2712;0
8;2712;1
9;2712;0
10;2712;1
11;2712;0
12;2712;1
13;2712;1
14;2712;1
15;2712;0
16;2712;1
17;2712;0
18;2712;0
19;2712;0
20;2712;1
1;2720;0
2;2720;1
3;2720;0
4;2720;0
5;2720;0
6;2720;0
7;2720;0
8;2720;0
9;2720;0
10;2720;1
11;2720;0
12;2720;0
13;2720;1
14;2720;1
15;2720;0
16;2720;1
17;2720;0
18;2720;0
19;2720;0
20;2720;0
1;2731;0
2;2731;1
3;2731;0
4;2731;0
5;2731;0
6;2731;0
7;2731;0
8;2731;0
9;2731;0
10;2731;0
11;2731;0
12;2731;0
13;2731;1
14;2731;0
15;2731;0
16;2731;0
17;2731;0
18;2731;0
19;2731;0
20;2731;0
1;2732;0
2;2732;0
3;2732;1
4;2732;0
5;2732;0
6;2732;0
7;2732;1
8;2732;0
9;2732;0
10;2732;1
11;2732;1
12;2732;0
13;2732;0
14;2732;1
15;2732;0
16;2732;1
17;2732;1
18;2732;0
19;2732;0
20;2732;0
1;2733;0
2;2733;0
3;2733;1
4;2733;0
5;2733;0
6;2733;1
7;2733;1
8;2733;1
9;2733;0
10;2733;0
11;2733;1
12;2733;0
13;2733;0
14;2733;0
15;2733;0
16;2733;0
17;2733;0
18;2733;0
19;2733;1
20;2733;0
1;2740;0
2;2740;0
3;2740;1
4;2740;1
5;2740;0
6;2740;0
7;2740;0
8;2740;0
9;2740;0
10;2740;1
11;2740;0
12;2740;1
13;2740;1
14;2740;0
15;2740;0
16;2740;0
17;2740;1
18;2740;1
19;2740;0
20;2740;0
1;2751;0
2;2751;0
3;2751;0
4;2751;1
5;2751;0
6;2751;0
7;2751;0
8;2751;1
9;2751;1
10;2751;0
11;2751;0
12;2751;0
13;2751;0
14;2751;1
15;2751;0
16;2751;1
17;2751;0
18;2751;0
19;2751;1
20;2751;0
1;2752;0
2;2752;0
3;2752;0
4;2752;1
5;2752;1
6;2752;1
7;2752;0
8;2752;0
9;2752;0
10;2752;0
11;2752;1
12;2752;1
13;2752;0
14;2752;0
15;2752;1
16;2752;0
17;2752;0
18;2752;1
19;2752;1
20;2752;0
1;2790;0
2;2790;0
3;2790;0
4;2790;0
5;2790;0
6;2790;0
7;2790;1
8;2790;0
9;2790;0
10;2790;0
11;2790;0
12;2790;0
13;2790;1
14;2790;0
15;2790;0
16;2790;1
17;2790;1
18;2790;1
19;2790;1
20;2790;0
1;2811;1
2;2811;0
3;2811;0
4;2811;1
5;2811;0
6;2811;0
7;2811;0
8;2811;0
9;2811;0
10;2811;0
11;2811;0
12;2811;0
13;2811;0
14;2811;0
15;2811;0
16;2811;0
17;2811;0
18;2811;0
19;2811;0
20;2811;0
1;2812;1
2;2812;0
3;2812;0
4;2812;1
5;2812;0
6;2812;0
7;2812;0
8;2812;0
9;2812;0
10;2812;1
11;2812;0
12;2812;0
13;2812;0
14;2812;0
15;2812;0
16;2812;0
17;2812;0
18;2812;0
19;2812;0
20;2812;1
1;2813;0
2;2813;0
3;2813;0
4;2813;0
5;2813;0
6;2813;0
7;2813;1
8;2813;0
9;2813;0
10;2813;0
11;2813;1
12;2813;0
13;2813;0
14;2813;1
15;2813;0
16;2813;0
17;2813;0
18;2813;0
19;2813;0
20;2813;1
1;2814;0
2;2814;0
3;2814;0
4;2814;0
5;2814;0
6;2814;0
7;2814;1
8;2814;1
9;2814;0
10;2814;1
11;2814;0
12;2814;0
13;2814;1
14;2814;0
15;2814;0
16;2814;0
17;2814;0
18;2814;0
19;2814;0
20;2814;1
1;2815;0
2;2815;0
3;2815;1
4;2815;1
5;2815;0
6;2815;0
7;2815;0
8;2815;1
9;2815;1
10;2815;0
11;2815;0
12;2815;0
13;2815;0
14;2815;0
15;2815;0
16;2815;0
17;2815;0
18;2815;0
19;2815;0
20;2815;0
1;2821;0
2;2821;0
3;2821;0
4;2821;1
5;2821;1
6;2821;1
7;2821;1
8;2821;0
9;2821;0
10;2821;0
11;2821;0
12;2821;1
13;2821;0
14;2821;0
15;2821;0
16;2821;1
17;2821;0
18;2821;0
19;2821;1
20;2821;0
1;2822;0
2;2822;1
3;2822;1
4;2822;1
5;2822;0
6;2822;0
7;2822;0
8;2822;0
9;2822;0
10;2822;0
11;2822;0
12;2822;0
13;2822;0
14;2822;1
15;2822;1
16;2822;1
17;2822;0
18;2822;0
19;2822;1
20;2822;1
1;2823;0
2;2823;0
3;2823;1
4;2823;0
5;2823;0
6;2823;0
7;2823;0
8;2823;0
9;2823;0
10;2823;0
11;2823;0
12;2823;1
13;2823;1
14;2823;0
15;2823;0
16;2823;0
17;2823;0
18;2823;0
19;2823;0
20;2823;0
1;2824;0
2;2824;0
3;2824;0
4;2824;0
5;2824;1
6;2824;0
7;2824;0
8;2824;0
9;2824;0
10;2824;0
11;2824;0
12;2824;0
13;2824;0
14;2824;0
15;2824;0
16;2824;0
17;2824;0
18;2824;0
19;2824;0
20;2824;0
1;2825;0
2;2825;1
3;2825;1
4;2825;0
5;2825;0
6;2825;1
7;2825;0
8;2825;0
9;2825;1
10;2825;1
11;2825;1
12;2825;1
13;2825;0
14;2825;0
15;2825;0
16;2825;1
17;2825;0
18;2825;1
19;2825;0
20;2825;0
1;2829;0
2;2829;0
3;2829;0
4;2829;0
5;2829;1
6;2829;0
7;2829;1
8;2829;0
9;2829;0
10;2829;1
11;2829;1
12;2829;1
13;2829;1
14;2829;0
15;2829;1
16;2829;0
17;2829;0
18;2829;0
19;2829;0
20;2829;1
1;2830;0
2;2830;0
3;2830;1
4;2830;1
5;2830;0
6;2830;1
7;2830;0
8;2830;1
9;2830;1
10;2830;1
11;2830;0
12;2830;0
13;2830;0
14;2830;0
15;2830;0
16;2830;1
17;2830;0
18;2830;0
19;2830;1
20;2830;0
1;2841;0
2;2841;0
3;2841;1
4;2841;0
5;2841;0
6;2841;0
7;2841;0
8;2841;1
9;2841;0
10;2841;1
11;2841;0
12;2841;1
13;2841;1
14;2841;0
15;2841;0
16;2841;0
17;2841;1
18;2841;1
19;2841;0
20;2841;0
1;2849;0
2;2849;0
3;2849;0
4;2849;1
5;2849;1
6;2849;0
7;2849;1
8;2849;1
9;2849;0
10;2849;0
11;2849;1
12;2849;0
13;2849;0
14;2849;0
15;2849;1
16;2849;0
17;2849;0
18;2849;1
19;2849;0
20;2849;0
1;2891;0
2;2891;0
3;2891;0
4;2891;0
5;2891;1
6;2891;0
7;2891;1
8;2891;0
9;2891;0
10;2891;0
11;2891;0
12;2891;0
13;2891;0
14;2891;0
15;2891;0
16;2891;0
17;2891;0
18;2891;0
19;2891;0
20;2891;0
1;2892;0
2;2892;0
3;2892;1
4;2892;1
5;2892;1
6;2892;0
7;2892;0
8;2892;0
9;2892;0
10;2892;1
11;2892;1
12;2892;0
13;2892;0
14;2892;0
15;2892;0
16;2892;1
17;2892;0
18;2892;0
19;2892;1
20;2892;1
1;2893;0
2;2893;1
3;2893;0
4;2893;0
5;2893;1
6;2893;1
7;2893;0
8;2893;0
9;2893;0
10;2893;1
11;2893;1
12;2893;0
13;2893;1
14;2893;1
15;2893;0
16;2893;0
17;2893;1
18;2893;1
19;2893;0
20;2893;0
1;2894;0
2;2894;0
3;2894;0
4;2894;0
5;2894;1
6;2894;0
7;2894;0
8;2894;1
9;2894;0
10;2894;1
11;2894;0
12;2894;1
13;2894;0
14;2894;0
15;2894;0
16;2894;0
17;2894;0
18;2894;1
19;2894;0
20;2894;0
1;2895;1
2;2895;0
3;2895;0
4;2895;0
5;2895;0
6;2895;0
7;2895;0
8;2895;0
9;2895;0
10;2895;0
11;2895;1
12;2895;0
13;2895;1
14;2895;0
15;2895;0
16;2895;0
17;2895;0
18;2895;0
19;2895;0
20;2895;0
1;2896;0
2;2896;0
3;2896;0
4;2896;0
5;2896;0
6;2896;0
7;2896;1
8;2896;1
9;2896;0
10;2896;0
11;2896;0
12;2896;0
13;2896;0
14;2896;0
15;2896;0
16;2896;0
17;2896;1
18;2896;0
19;2896;0
20;2896;0
1;2899;1
2;2899;0
3;2899;1
4;2899;0
5;2899;0
6;2899;0
7;2899;1
8;2899;1
9;2899;0
10;2899;0
11;2899;0
12;2899;1
13;2899;0
14;2899;0
15;2899;0
16;2899;0
17;2899;0
18;2899;0
19;2899;1
20;2899;1
1;2910;0
2;2910;0
3;2910;1
4;2910;0
5;2910;0
6;2910;0
7;2910;0
8;2910;1
9;2910;0
10;2910;0
11;2910;1
12;2910;0
13;2910;0
14;2910;0
15;2910;0
16;2910;0
17;2910;0
18;2910;1
19;2910;0
20;2910;0
1;2920;0
2;2920;0
3;2920;1
4;2920;0
5;2920;0
6;2920;1
7;2920;1
8;2920;1
9;2920;0
10;2920;0
11;2920;1
12;2920;1
13;2920;1
14;2920;0
15;2920;0
16;2920;1
17;2920;0
18;2920;0
19;2920;1
20;2920;0
1;2931;0
2;2931;0
3;2931;0
4;2931;0
5;2931;1
6;2931;0
7;2931;1
8;2931;0
9;2931;0
10;2931;0
11;2931;0
12;2931;0
13;2931;1
14;2931;0
15;2931;0
16;2931;0
17;2931;0
18;2931;1
19;2931;1
20;2931;1
1;2932;0
2;2932;0
3;2932;1
4;2932;0
5;2932;1
6;2932;0
7;2932;1
8;2932;1
9;2932;0
10;2932;1
11;2932;1
12;2932;1
13;2932;0
14;2932;0
15;2932;0
16;2932;0
17;2932;0
18;2932;1
19;2932;1
20;2932;0
1;3011;1
2;3011;0
3;3011;0
4;3011;1
5;3011;0
6;3011;1
7;3011;0
8;3011;0
9;3011;0
10;3011;0
11;3011;0
12;3011;0
13;3011;1
14;3011;0
15;3011;1
16;3011;0
17;3011;0
18;3011;0
19;3011;1
20;3011;0
1;3012;1
2;3012;1
3;3012;1
4;3012;0
5;3012;0
6;3012;0
7;3012;1
8;3012;0
9;3012;0
10;3012;0
11;3012;0
12;3012;0
13;3012;0
14;3012;1
15;3012;0
16;3012;0
17;3012;1
18;3012;0
19;3012;1
20;3012;1
1;3020;1
2;3020;0
3;3020;0
4;3020;0
5;3020;0
6;3020;0
7;3020;1
8;3020;0
9;3020;0
10;3020;0
11;3020;0
12;3020;0
13;3020;0
14;3020;0
15;3020;0
16;3020;1
17;3020;0
18;3020;0
19;3020;0
20;3020;0
1;3030;0
2;3030;0
3;3030;0
4;3030;0
5;3030;0
6;3030;0
7;3030;0
8;3030;0
9;3030;1
10;3030;1
11;3030;0
12;3030;0
13;3030;0
14;3030;0
15;3030;1
16;3030;0
17;3030;0
18;3030;1
19;3030;0
20;3030;0
1;3091;0
2;3091;1
3;3091;0
4;3091;0
5;3091;0
6;3091;0
7;3091;0
8;3091;0
9;3091;0
10;3091;0
11;3091;0
12;3091;0
13;3091;0
14;3091;0
15;3091;0
16;3091;1
17;3091;0
18;3091;1
19;3091;0
20;3091;0
1;3092;0
2;3092;1
3;3092;1
4;3092;0
5;3092;1
6;3092;1
7;3092;0
8;3092;0
9;3092;0
10;3092;0
11;3092;1
12;3092;0
13;3092;0
14;3092;0
15;3092;0
16;3092;1
17;3092;0
18;3092;0
19;3092;0
20;3092;0
1;3099;0
2;3099;0
3;3099;1
4;3099;0
5;3099;0
6;3099;0
7;3099;0
8;3099;0
9;3099;0
10;3099;0
11;3099;1
12;3099;1
13;3099;0
14;3099;0
15;3099;0
16;3099;0
17;3099;0
18;3099;0
19;3099;0
20;3099;1
1;3101;0
2;3101;1
3;3101;0
4;3101;1
5;3101;0
6;3101;0
7;3101;1
8;3101;1
9;3101;1
10;3101;1
11;3101;0
12;3101;0
13;3101;1
14;3101;0
15;3101;0
16;3101;0
17;3101;0
18;3101;1
19;3101;1
20;3101;0
1;3102;0
2;3102;0
3;3102;1
4;3102;1
5;3102;0
6;3102;1
7;3102;1
8;3102;1
9;3102;0
10;3102;0
11;3102;0
12;3102;0
13;3102;0
14;3102;0
15;3102;1
16;3102;0
17;3102;1
18;3102;1
19;3102;1
20;3102;1
1;3103;0
2;3103;1
3;3103;0
4;3103;0
5;3103;0
6;3103;0
7;3103;0
8;3103;1
9;3103;0
10;3103;0
11;3103;0
12;3103;1
13;3103;0
14;3103;0
15;3103;0
16;3103;0
17;3103;1
18;3103;0
19;3103;0
20;3103;1
1;3109;0
2;3109;0
3;3109;1
4;3109;1
5;3109;0
6;3109;1
7;3109;0
8;3109;1
9;3109;0
10;3109;1
11;3109;0
12;3109;1
13;3109;0
14;3109;0
15;3109;0
16;3109;1
17;3109;1
18;3109;1
19;3109;1
20;3109;1
1;3211;1
2;3211;0
3;3211;0
4;3211;0
5;3211;0
6;3211;0
7;3211;0
8;3211;0
9;3211;0
10;3211;1
11;3211;0
12;3211;0
13;3211;0
14;3211;0
15;3211;0
16;3211;0
17;3211;0
18;3211;0
19;3211;0
20;3211;0
1;3212;1
2;3212;0
3;3212;0
4;3212;0
5;3212;0
6;3212;1
7;3212;0
8;3212;0
9;3212;0
10;3212;0
11;3212;0
12;3212;0
13;3212;1
14;3212;0
15;3212;0
16;3212;0
17;3212;0
18;3212;0
19;3212;0
20;3212;1
1;3213;0
2;3213;0
3;3213;0
4;3213;1
5;3213;0
6;3213;0
7;3213;1
8;3213;0
9;3213;1
10;3213;1
11;3213;1
12;3213;0
13;3213;1
14;3213;1
15;3213;0
16;3213;1
17;3213;0
18;3213;0
19;3213;0
20;3213;1
1;3220;1
2;3220;1
3;3220;0
4;3220;0
5;3220;0
6;3220;1
7;3220;0
8;3220;0
9;3220;0
10;3220;0
11;3220;0
12;3220;1
13;3220;1
14;3220;0
15;3220;0
16;3220;0
17;3220;0
18;3220;0
19;3220;0
20;3220;0
1;3230;0
2;3230;1
3;3230;1
4;3230;1
5;3230;0
6;3230;0
7;3230;1
8;3230;0
9;3230;0
10;3230;0
11;3230;0
12;3230;1
13;3230;0
14;3230;0
15;3230;1
16;3230;0
17;3230;0
18;3230;0
19;3230;0
20;3230;0
1;3240;0
2;3240;1
3;3240;0
4;3240;0
5;3240;0
6;3240;0
7;3240;0
8;3240;1
9;3240;0
10;3240;0
11;3240;0
12;3240;1
13;3240;0
14;3240;0
15;3240;1
16;3240;1
17;3240;1
18;3240;0
19;3240;0
20;3240;0
1;3250;0
2;3250;0
3;3250;0
4;3250;0
5;3250;0
6;3250;0
7;3250;0
8;3250;0
9;3250;1
10;3250;1
11;3250;1
12;3250;0
13;3250;1
14;3250;0
15;3250;1
16;3250;0
17;3250;0
18;3250;0
19;3250;0
20;3250;0
1;3291;1
2;3291;0
3;3291;0
4;3291;0
5;3291;0
6;3291;0
7;3291;0
8;3291;0
9;3291;0
10;3291;0
11;3291;0
12;3291;0
13;3291;0
14;3291;0
15;3291;0
16;3291;0
17;3291;0
18;3291;0
19;3291;0
20;3291;0
1;3299;0
2;3299;1
3;3299;0
4;3299;1
5;3299;0
6;3299;1
7;3299;1
8;3299;1
9;3299;1
10;3299;0
11;3299;0
12;3299;1
13;3299;1
14;3299;0
15;3299;0
16;3299;1
17;3299;1
18;3299;0
19;3299;0
20;3299;0
1;3311;0
2;3311;0
3;3311;1
4;3311;1
5;3311;1
6;3311;1
7;3311;0
8;3311;0
9;3311;0
10;3311;0
11;3311;1
12;3311;0
13;3311;1
14;3311;0
15;3311;0
16;3311;1
17;3311;1
18;3311;0
19;3311;1
20;3311;1
1;3312;0
2;3312;0
3;3312;0
4;3312;0
5;3312;0
6;3312;1
7;3312;1
8;3312;0
9;3312;1
10;3312;1
11;3312;1
12;3312;0
13;3312;1
14;3312;0
15;3312;0
16;3312;0
17;3312;1
18;3312;1
19;3312;0
20;3312;0
1;3313;0
2;3313;0
3;3313;0
4;3313;0
5;3313;0
6;3313;1
7;3313;0
8;3313;0
9;3313;1
10;3313;0
11;3313;0
12;3313;0
13;3313;1
14;3313;0
15;3313;1
16;3313;0
17;3313;0
18;3313;0
19;3313;0
20;3313;0
1;3314;0
2;3314;0
3;3314;1
4;3314;1
5;3314;1
6;3314;1
7;3314;0
8;3314;1
9;3314;1
10;3314;0
11;3314;1
12;3314;1
13;3314;1
14;3314;1
15;3314;0
16;3314;1
17;3314;0
18;3314;0
19;3314;0
20;3314;0
1;3315;1
2;3315;0
3;3315;0
4;3315;0
5;3315;0
6;3315;1
7;3315;0
8;3315;0
9;3315;0
10;3315;1
11;3315;0
12;3315;0
13;3315;0
14;3315;1
15;3315;1
16;3315;1
17;3315;0
18;3315;0
19;3315;1
20;3315;0
1;3316;1
2;3316;0
3;3316;0
4;3316;0
5;3316;0
6;3316;0
7;3316;0
8;3316;0
9;3316;0
10;3316;0
11;3316;0
12;3316;0
13;3316;0
14;3316;1
15;3316;0
16;3316;0
17;3316;0
18;3316;0
19;3316;1
20;3316;0
1;3317;1
2;3317;0
3;3317;0
4;3317;0
5;3317;1
6;3317;0
7;3317;0
8;3317;0
9;3317;1
10;3317;0
11;3317;0
12;3317;0
13;3317;0
14;3317;0
15;3317;0
16;3317;0
17;3317;0
18;3317;1
19;3317;0
20;3317;0
1;3319;0
2;3319;0
3;3319;0
4;3319;0
5;3319;0
6;3319;1
7;3319;0
8;3319;1
9;3319;0
10;3319;0
11;3319;0
12;3319;0
13;3319;0
14;3319;0
15;3319;0
16;3319;0
17;3319;0
18;3319;0
19;3319;0
20;3319;0
1;3320;0
2;3320;0
3;3320;0
4;3320;0
5;3320;0
6;3320;1
7;3320;1
8;3320;1
9;3320;0
10;3320;0
11;3320;1
12;3320;0
13;3320;1
14;3320;0
15;3320;0
16;3320;1
17;3320;0
18;3320;0
19;3320;1
20;3320;0
1;3511;0
2;3511;0
3;3511;0
4;3511;0
5;3511;0
6;3511;0
7;3511;0
8;3511;0
9;3511;0
10;3511;1
11;3511;1
12;3511;0
13;3511;0
14;3511;0
15;3511;0
16;3511;0
17;3511;1
18;3511;0
19;3511;1
20;3511;0
1;3512;1
2;3512;0
3;3512;0
4;3512;0
5;3512;0
6;3512;0
7;3512;0
8;3512;0
9;3512;0
10;3512;0
11;3512;0
12;3512;0
13;3512;0
14;3512;0
15;3512;0
16;3512;0
17;3512;0
18;3512;0
19;3512;0
20;3512;0
1;3513;0
2;3513;1
3;3513;0
4;3513;0
5;3513;1
6;3513;1
7;3513;1
8;3513;1
9;3513;1
10;3513;0
11;3513;1
12;3513;0
13;3513;0
14;3513;0
15;3513;0
16;3513;0
17;3513;0
18;3513;0
19;3513;0
20;3513;0
1;3514;1
2;3514;0
3;3514;0
4;3514;0
5;3514;0
6;3514;1
7;3514;0
8;3514;0
9;3514;0
10;3514;0
11;3514;0
12;3514;0
13;3514;0
14;3514;0
15;3514;0
16;3514;0
17;3514;0
18;3514;0
19;3514;0
20;3514;0
1;3521;0
2;3521;0
3;3521;1
4;3521;0
5;3521;1
6;3521;0
7;3521;0
8;3521;0
9;3521;0
10;3521;0
11;3521;0
12;3521;0
13;3521;0
14;3521;1
15;3521;0
16;3521;1
17;3521;0
18;3521;0
19;3521;0
20;3521;1
1;3522;0
2;3522;1
3;3522;0
4;3522;0
5;3522;0
6;3522;1
7;3522;1
8;3522;1
9;3522;1
10;3522;0
11;3522;0
12;3522;0
13;3522;0
14;3522;0
15;3522;0
16;3522;0
17;3522;0
18;3522;0
19;3522;0
20;3522;1
1;3523;1
2;3523;0
3;3523;0
4;3523;0
5;3523;0
6;3523;0
7;3523;0
8;3523;0
9;3523;0
10;3523;0
11;3523;0
12;3523;0
13;3523;0
14;3523;0
15;3523;0
16;3523;0
17;3523;0
18;3523;0
19;3523;0
20;3523;0
1;3530;0
2;3530;1
3;3530;0
4;3530;0
5;3530;1
6;3530;1
7;3530;1
8;3530;1
9;3530;0
10;3530;1
11;3530;1
12;3530;1
13;3530;0
14;3530;0
15;3530;0
16;3530;0
17;3530;1
18;3530;0
19;3530;1
20;3530;0
1;3600;0
2;3600;1
3;3600;1
4;3600;1
5;3600;1
6;3600;0
7;3600;0
8;3600;1
9;3600;0
10;3600;1
11;3600;1
12;3600;0
13;3600;1
14;3600;1
15;3600;0
16;3600;1
17;3600;1
18;3600;1
19;3600;1
20;3600;1
1;3700;0
2;3700;0
3;3700;0
4;3700;1
5;3700;1
6;3700;0
7;3700;1
8;3700;0
9;3700;0
10;3700;0
11;3700;0
12;3700;1
13;3700;1
14;3700;1
15;3700;0
16;3700;1
17;3700;1
18;3700;0
19;3700;1
20;3700;0
1;3811;0
2;3811;1
3;3811;1
4;3811;1
5;3811;0
6;3811;1
7;3811;0
8;3811;1
9;3811;0
10;3811;1
11;3811;1
12;3811;0
13;3811;0
14;3811;0
15;3811;0
16;3811;1
17;3811;0
18;3811;1
19;3811;1
20;3811;1
1;3812;0
2;3812;0
3;3812;1
4;3812;0
5;3812;1
6;3812;0
7;3812;0
8;3812;0
9;3812;1
10;3812;0
11;3812;0
12;3812;0
13;3812;1
14;3812;0
15;3812;0
16;3812;1
17;3812;1
18;3812;0
19;3812;0
20;3812;0
1;3821;0
2;3821;0
3;3821;1
4;3821;0
5;3821;1
6;3821;1
7;3821;1
8;3821;1
9;3821;1
10;3821;0
11;3821;0
12;3821;0
13;3821;1
14;3821;1
15;3821;0
16;3821;1
17;3821;0
18;3821;0
19;3821;0
20;3821;0
1;3822;0
2;3822;0
3;3822;0
4;3822;0
5;3822;1
6;3822;0
7;3822;0
8;3822;0
9;3822;0
10;3822;0
11;3822;1
12;3822;0
13;3822;1
14;3822;0
15;3822;0
16;3822;0
17;3822;0
18;3822;1
19;3822;0
20;3822;0
1;3831;0
2;3831;1
3;3831;1
4;3831;0
5;3831;0
6;3831;1
7;3831;0
8;3831;0
9;3831;1
10;3831;0
11;3831;0
12;3831;0
13;3831;0
14;3831;1
15;3831;0
16;3831;0
17;3831;0
18;3831;1
19;3831;1
20;3831;0
1;3832;0
2;3832;0
3;3832;0
4;3832;1
5;3832;0
6;3832;0
7;3832;1
8;3832;0
9;3832;0
10;3832;1
11;3832;1
12;3832;1
13;3832;1
14;3832;1
15;3832;0
16;3832;1
17;3832;0
18;3832;1
19;3832;1
20;3832;1
1;3900;0
2;3900;0
3;3900;0
4;3900;0
5;3900;1
6;3900;0
7;3900;0
8;3900;1
9;3900;1
10;3900;0
11;3900;0
12;3900;0
13;3900;0
14;3900;0
15;3900;0
16;3900;0
17;3900;0
18;3900;0
19;3900;1
20;3900;0
1;4110;1
2;4110;0
3;4110;0
4;4110;0
5;4110;0
6;4110;0
7;4110;0
8;4110;1
9;4110;0
10;4110;1
11;4110;1
12;4110;0
13;4110;1
14;4110;0
15;4110;0
16;4110;0
17;4110;0
18;4110;0
19;4110;0
20;4110;1
1;4120;0
2;4120;1
3;4120;1
4;4120;0
5;4120;1
6;4120;1
7;4120;0
8;4120;0
9;4120;1
10;4120;1
11;4120;1
12;4120;1
13;4120;1
14;4120;1
15;4120;1
16;4120;0
17;4120;1
18;4120;0
19;4120;1
20;4120;1
1;4211;1
2;4211;0
3;4211;1
4;4211;0
5;4211;0
6;4211;0
7;4211;0
8;4211;1
9;4211;0
10;4211;0
11;4211;0
12;4211;0
13;4211;1
14;4211;0
15;4211;0
16;4211;0
17;4211;0
18;4211;0
19;4211;0
20;4211;0
1;4212;0
2;4212;0
3;4212;0
4;4212;0
5;4212;0
6;4212;0
7;4212;0
8;4212;0
9;4212;0
10;4212;0
11;4212;1
12;4212;0
13;4212;1
14;4212;0
15;4212;0
16;4212;1
17;4212;0
18;4212;1
19;4212;0
20;4212;0
1;4213;1
2;4213;1
3;4213;1
4;4213;0
5;4213;1
6;4213;0
7;4213;0
8;4213;0
9;4213;0
10;4213;1
11;4213;1
12;4213;0
13;4213;1
14;4213;0
15;4213;1
16;4213;0
17;4213;1
18;4213;0
19;4213;0
20;4213;0
1;4221;0
2;4221;0
3;4221;0
4;4221;1
5;4221;1
6;4221;1
7;4221;1
8;4221;0
9;4221;0
10;4221;1
11;4221;1
12;4221;1
13;4221;1
14;4221;1
15;4221;1
16;4221;0
17;4221;1
18;4221;0
19;4221;0
20;4221;1
1;4222;1
2;4222;0
3;4222;0
4;4222;0
5;4222;0
6;4222;1
7;4222;0
8;4222;0
9;4222;0
10;4222;0
11;4222;0
12;4222;0
13;4222;1
14;4222;0
15;4222;0
16;4222;0
17;4222;1
18;4222;0
19;4222;0
20;4222;0
1;4291;0
2;4291;0
3;4291;0
4;4291;1
5;4291;0
6;4291;1
7;4291;0
8;4291;1
9;4291;0
10;4291;1
11;4291;0
12;4291;0
13;4291;1
14;4291;1
15;4291;1
16;4291;1
17;4291;1
18;4291;0
19;4291;1
20;4291;0
1;4299;0
2;4299;0
3;4299;0
4;4299;1
5;4299;1
6;4299;0
7;4299;1
8;4299;0
9;4299;1
10;4299;1
11;4299;1
12;4299;1
13;4299;1
14;4299;1
15;4299;0
16;4299;1
17;4299;1
18;4299;0
19;4299;0
20;4299;1
1;4311;0
2;4311;1
3;4311;0
4;4311;1
5;4311;1
6;4311;0
7;4311;1
8;4311;0
9;4311;0
10;4311;0
11;4311;1
12;4311;1
13;4311;1
14;4311;0
15;4311;0
16;4311;1
17;4311;1
18;4311;0
19;4311;0
20;4311;0
1;4312;0
2;4312;1
3;4312;0
4;4312;1
5;4312;0
6;4312;1
7;4312;1
8;4312;1
9;4312;1
10;4312;1
11;4312;1
12;4312;1
13;4312;1
14;4312;0
15;4312;1
16;4312;1
17;4312;1
18;4312;0
19;4312;1
20;4312;1
1;4313;0
2;4313;1
3;4313;1
4;4313;0
5;4313;1
6;4313;0
7;4313;0
8;4313;0
9;4313;1
10;4313;1
11;4313;0
12;4313;0
13;4313;0
14;4313;0
