"ind1_2d";"ind2_2d";"ind1";"ind2";"egk_coagg";"egk_coagg_mne";"egk_coagg_local";"coagg_porter_emp";"coagg_porter_emp_mne";"coagg_porter_emp_local";"coagg_porter_emp_mixed";"coagg_porter_rca01";"coagg_porter_rca01_mne";"coagg_porter_rca01_local";"coagg_porter_rca01_mixed";"coagg_mat";"coagg_mat_mne";"coagg_mat_local";"coagg_mat_mixed"
1;1;13;15;-0.000119803435458043;NA;-0.00127196311796389;-0.0418839110199559;NA;-0.0417956120643016;-0.0255507630675954;0.0111009923487393;NA;-0.0191183085919928;-0.0394899251839395;5.01470078823382e-06;NA;2.09552363911859e-05;0
1;1;13;16;0.0033934877672006;0.00784124625241286;0.0052218187000866;0.0619247473484268;-0.0094302826763198;0.201122714567457;-0.036052449551152;0.0303604219980135;-0.0116279069767442;0.0399175127544641;-0.0846274406651167;4.00924061745393e-06;0;1.62916254368359e-05;3.17983194315623e-07
1;1;13;17;0.000669635309212327;-0.000140963521316225;0.00271434054791537;-0.0185552490993914;-0.00665822618498736;0.0164257772168072;-0.0220690369374382;0.0110020858524516;-0.00819837393180434;-0.00613110385723021;-0.030110529729094;1.60777923985202e-05;0;0.000117994100294985;0
1;1;14;11;0.0100144371545524;0.0275952915793754;0.0100998816801342;0.3295740286601;0.207417608973878;0.284882165257925;0.182405144001889;0.365194276067983;0.073597225827387;0.370377616270325;0.0308608034736909;2.02973792237129e-06;2.73132853337268e-05;2.21452058418789e-06;4.07320961016194e-06
1;1;14;12;0.00882179900937389;0.00648545969677213;0.00786838066867537;0.109892471004173;-0.0258431139025243;0.0581973920482148;0.0794565328814261;-0.0424350863669228;-0.0344084502515561;-0.0705531526754246;0.0950616317991413;4.65995050323177e-06;0;4.35764670489929e-06;9.56103036402749e-06
1;1;14;13;0.00587010949039025;0.00347817440135911;0.0031477118892966;0.105510373610044;-0.0191176125357482;0.111127973423353;0.068792537702803;0.01942156938713;-0.0280125932180276;-0.0130478816131406;0.10112587571525;3.48309180556768e-06;0;1.08805777347782e-05;2.08237330451849e-05
1;1;14;14;0.0190643623432736;0.131942414691568;0.0199087390310413;1;1;1;0.144963611446389;1;1;1;0.0716699288886551;0;0;0;0
1;1;14;15;0.00882238813759873;NA;0.0096722482747682;0.0383987045516574;NA;0.0615448629408237;-0.0635424402254506;-0.0130478816131406;NA;-0.0130478816131406;-0.0948262309985623;1.29586111997949e-05;NA;1.54677782073951e-05;0
1;1;14;16;0.00821903659777311;0.0076455003683852;0.00826855735375482;0.206229129138242;-0.0235068899710358;0.174308167533851;0.175551820692878;0.309003804964953;-0.0280125932180276;0.263491748197011;0.0663695190084378;3.76856612534135e-06;0;3.74978932550568e-06;9.31822337668798e-06
1;1;14;17;0.00805347870489161;0.154388398980296;0.00677676892725209;0.0291740380776837;0.422196613909753;-0.0578731960221172;-0.0548837017791032;-0.0670297753877673;0.292667439533168;-0.0536970435779192;-0.0723037087125548;2.23966718842225e-05;0.000386311978366529;1.90999737042222e-05;0
1;1;15;11;0.0104703610156882;NA;0.0107305943327074;0.102123322570524;NA;0.111023458211081;NA;0.0408306404802193;NA;0.0935922709644976;NA;1.11927202018444e-05;NA;1.20583712934336e-05;0
1;1;15;12;0.00711509015996518;NA;0.00688630179746175;-0.0328484039228746;NA;-0.026845637649988;NA;0.148075228086303;NA;0.125071178406552;NA;1.62953025522126e-05;NA;1.67842210115878e-05;0
1;1;15;13;-0.000119803435458043;NA;-0.00127196311796389;-0.0418839110199559;NA;-0.0417956120643016;NA;0.0111009923487393;NA;-0.0191183085919928;NA;5.01470078823382e-06;NA;2.09552363911859e-05;0
1;1;15;14;0.00882238813759873;NA;0.0096722482747682;0.0383987045516574;NA;0.0615448629408237;NA;-0.0130478816131406;NA;-0.0130478816131406;NA;1.29586111997949e-05;NA;1.54677782073951e-05;0
1;1;15;15;0.062602948696763;NA;0.0624945935817431;1;NA;1;NA;1;NA;1;NA;0;NA;0;0
1;1;15;16;0.00624927182731372;NA;0.00642994483596045;-0.0164268168207713;NA;-0.0147017403723373;NA;0.122298897669904;NA;0.100876815177948;NA;1.38523614653288e-05;NA;1.43180244582637e-05;0
1;1;15;17;0.00535461395273704;NA;0.00690479688620531;-0.0487707265204573;NA;-0.0450009888259374;NA;-0.0130135502970525;NA;-0.00613110385723021;NA;4.44492597809207e-05;NA;7.8064012490242e-05;0
1;1;16;11;0.00981160171069187;0.00420037056390247;0.0101914270653854;0.383959192377739;-0.0273344285798103;0.387473735568036;0.150975262320706;0.361177059630996;-0.0354834148577322;0.386705545478829;0.0873168607595735;3.15427450182521e-06;0;3.44001179555747e-06;2.02498649599261e-05
1;1;16;12;0.00527174777259876;0.0108485315478259;0.00512789817049763;-0.0237900154649886;-0.0127478192625477;-0.0214639922886279;-0.0438228817112108;-0.0687565960486467;-0.0142827997260011;-0.0601187868179853;-0.0630281942334374;4.2976304519648e-06;0;4.35246418650588e-06;0
1;1;16;13;0.0033934877672006;0.00784124625241286;0.0052218187000866;0.0619247473484268;-0.0094302826763198;0.201122714567457;-0.0291033717861184;0.0303604219980135;-0.0116279069767442;0.0399175127544641;-0.0394899251839395;4.00924061745393e-06;0;1.62916254368359e-05;0
1;1;16;14;0.00821903659777311;0.0076455003683852;0.00826855735375482;0.206229129138242;-0.0235068899710358;0.174308167533851;-0.0429011610601438;0.309003804964953;-0.0280125932180276;0.263491748197011;0.0204539765740426;3.76856612534135e-06;0;3.74978932550568e-06;3.45532095278748e-06
1;1;16;15;0.00624927182731372;NA;0.00642994483596045;-0.0164268168207713;NA;-0.0147017403723373;-0.0314098580298501;0.122298897669904;NA;0.100876815177948;-0.0394899251839395;1.38523614653288e-05;NA;1.43180244582637e-05;0
1;1;16;16;0.0204189146473074;0.522572524215678;0.0209405304422712;1;1;1;0.0721796852145753;1;1;1;0.0182837063165376;0;0;0;0
1;1;16;17;0.0118804202435559;0.00402636244570988;0.00971271702300708;0.160101573986276;-0.00818691089382107;0.0689343875450308;-0.0271297305378555;0.127811372733315;-0.00819837393180434;0.12920791360071;-0.030110529729094;5.70653975992612e-05;0;5.64041530980301e-05;0
1;1;17;11;0.0111744434072021;0.120908827158857;0.00845403253967896;0.147701632056853;0.39189600249937;-0.0427682310774372;0.214385485178263;0.0153570098957322;0.23104805342651;-0.00667559377202732;0.0615846369598918;2.35213280188556e-05;0.000398821261604591;1.8122730998946e-05;2.83168747708569e-05
1;1;17;12;0.00754062992309579;0.00286632177409681;0.00624622275192428;-0.00152768797018427;-0.00900056413245348;-0.0486931962177361;0.0594325733608282;0.04310398714503;-0.0100702330334273;0.0220782427130416;0.114771694001484;3.66532094361589e-05;0;3.01149937239341e-05;4.78604536434691e-05
1;1;17;13;0.000669635309212327;-0.000140963521316225;0.00271434054791537;-0.0185552490993914;-0.00665822618498736;0.0164257772168072;-0.0205553282310068;0.0110020858524516;-0.00819837393180434;-0.00613110385723021;-0.0278522691364572;1.60777923985202e-05;0;0.000117994100294985;0
1;1;17;14;0.00805347870489161;0.154388398980296;0.00677676892725209;0.0291740380776837;0.422196613909753;-0.0578731960221172;-0.000721220148495703;-0.0670297753877673;0.292667439533168;-0.0536970435779192;-0.0584446155680451;2.23966718842225e-05;0.000386311978366529;1.90999737042222e-05;9.04523067599531e-06
