"reg";"ind";"rca01"
20;821;0
1;822;1
2;822;1
3;822;0
4;822;0
5;822;0
6;822;1
7;822;0
8;822;0
9;822;0
10;822;0
11;822;0
12;822;0
13;822;0
14;822;0
15;822;0
16;822;0
17;822;1
18;822;0
19;822;0
20;822;0
1;823;1
2;823;0
3;823;0
4;823;0
5;823;0
6;823;0
7;823;0
8;823;0
9;823;0
10;823;0
11;823;0
12;823;0
13;823;1
14;823;0
15;823;0
16;823;0
17;823;0
18;823;0
19;823;1
20;823;0
1;829;1
2;829;0
3;829;0
4;829;0
5;829;0
6;829;0
7;829;0
8;829;0
9;829;0
10;829;0
11;829;0
12;829;0
13;829;1
14;829;0
15;829;1
16;829;1
17;829;0
18;829;0
19;829;0
20;829;0
1;841;1
2;841;1
3;841;0
4;841;1
5;841;1
6;841;0
7;841;0
8;841;0
9;841;1
10;841;1
11;841;0
12;841;1
13;841;0
14;841;1
15;841;1
16;841;1
17;841;0
18;841;0
19;841;0
20;841;0
1;842;1
2;842;1
3;842;1
4;842;1
5;842;1
6;842;1
7;842;0
8;842;0
9;842;0
10;842;0
11;842;0
12;842;1
13;842;0
14;842;0
15;842;1
16;842;0
17;842;1
18;842;1
19;842;0
20;842;1
1;843;1
2;843;0
3;843;0
4;843;0
5;843;0
6;843;1
7;843;0
8;843;0
9;843;1
10;843;1
11;843;1
12;843;1
13;843;0
14;843;0
15;843;0
16;843;0
17;843;1
18;843;0
19;843;0
20;843;1
1;851;0
2;851;1
3;851;1
4;851;1
5;851;1
6;851;1
7;851;1
8;851;1
9;851;1
10;851;1
11;851;1
12;851;1
13;851;1
14;851;1
15;851;1
16;851;1
17;851;1
18;851;0
19;851;1
20;851;1
1;852;0
2;852;1
3;852;1
4;852;1
5;852;1
6;852;1
7;852;1
8;852;0
9;852;1
10;852;1
11;852;1
12;852;1
13;852;0
14;852;1
15;852;1
16;852;1
17;852;1
18;852;1
19;852;1
20;852;1
1;853;0
2;853;1
3;853;1
4;853;1
5;853;1
6;853;1
7;853;0
8;853;1
9;853;1
10;853;1
11;853;1
12;853;1
13;853;0
14;853;1
15;853;1
16;853;1
17;853;1
18;853;1
19;853;1
20;853;1
1;854;1
2;854;1
3;854;0
4;854;0
5;854;0
6;854;1
7;854;0
8;854;1
9;854;1
10;854;1
11;854;0
12;854;0
13;854;0
14;854;0
15;854;0
16;854;0
17;854;0
18;854;0
19;854;0
20;854;0
1;855;1
2;855;1
3;855;0
4;855;1
5;855;1
6;855;0
7;855;1
8;855;0
9;855;0
10;855;1
11;855;0
12;855;1
13;855;0
14;855;0
15;855;1
16;855;0
17;855;0
18;855;0
19;855;0
20;855;0
1;856;1
2;856;0
3;856;0
4;856;0
5;856;0
6;856;0
7;856;0
8;856;0
9;856;1
10;856;0
11;856;1
12;856;0
13;856;1
14;856;0
15;856;1
16;856;0
17;856;0
18;856;0
19;856;0
20;856;0
1;861;0
2;861;1
3;861;1
4;861;1
5;861;1
6;861;0
7;861;0
8;861;0
9;861;1
10;861;1
11;861;0
12;861;1
13;861;0
14;861;1
15;861;1
16;861;1
17;861;1
18;861;1
19;861;1
20;861;1
1;862;1
2;862;1
3;862;0
4;862;0
5;862;1
6;862;1
7;862;0
8;862;1
9;862;1
10;862;1
11;862;0
12;862;0
13;862;1
14;862;0
15;862;0
16;862;0
17;862;0
18;862;0
19;862;1
20;862;1
1;869;1
2;869;0
3;869;0
4;869;0
5;869;0
6;869;0
7;869;0
8;869;0
9;869;0
10;869;1
11;869;0
12;869;0
13;869;0
14;869;1
15;869;0
16;869;0
17;869;0
18;869;0
19;869;0
20;869;0
1;871;0
2;871;1
3;871;0
4;871;0
5;871;0
6;871;0
7;871;1
8;871;0
9;871;0
10;871;0
11;871;0
12;871;0
13;871;0
14;871;0
15;871;1
16;871;0
17;871;0
18;871;0
19;871;0
20;871;0
1;872;0
2;872;0
3;872;1
4;872;1
5;872;1
6;872;0
7;872;0
8;872;1
9;872;0
10;872;1
11;872;1
12;872;1
13;872;1
14;872;1
15;872;0
16;872;1
17;872;1
18;872;1
19;872;0
20;872;1
1;873;0
2;873;1
3;873;1
4;873;1
5;873;1
6;873;1
7;873;0
8;873;0
9;873;1
10;873;1
11;873;0
12;873;0
13;873;0
14;873;1
15;873;1
16;873;1
17;873;1
18;873;1
19;873;1
20;873;1
1;879;0
2;879;1
3;879;0
4;879;1
5;879;1
6;879;1
7;879;1
8;879;0
9;879;1
10;879;0
11;879;1
12;879;0
13;879;0
14;879;1
15;879;1
16;879;0
17;879;1
18;879;1
19;879;0
20;879;1
1;881;0
2;881;1
3;881;0
4;881;1
5;881;0
6;881;0
7;881;0
8;881;0
9;881;1
10;881;0
11;881;1
12;881;0
13;881;0
14;881;1
15;881;1
16;881;1
17;881;1
18;881;1
19;881;1
20;881;1
1;889;0
2;889;1
3;889;0
4;889;1
5;889;1
6;889;1
7;889;0
8;889;0
9;889;1
10;889;1
11;889;0
12;889;1
13;889;0
14;889;1
15;889;1
16;889;0
17;889;0
18;889;0
19;889;1
20;889;0
1;900;1
2;900;1
3;900;0
4;900;0
5;900;0
6;900;0
7;900;0
8;900;0
9;900;0
10;900;0
11;900;0
12;900;0
13;900;0
14;900;0
15;900;0
16;900;0
17;900;0
18;900;0
19;900;0
20;900;0
1;910;1
2;910;0
3;910;0
4;910;0
5;910;0
6;910;1
7;910;0
8;910;0
9;910;0
10;910;0
11;910;0
12;910;0
13;910;0
14;910;1
15;910;0
16;910;0
17;910;0
18;910;0
19;910;1
20;910;1
1;920;1
2;920;0
3;920;0
4;920;1
5;920;0
6;920;0
7;920;0
8;920;0
9;920;1
10;920;0
11;920;1
12;920;0
13;920;0
14;920;0
15;920;0
16;920;0
17;920;0
18;920;0
19;920;0
20;920;0
1;931;1
2;931;0
3;931;0
4;931;0
5;931;0
6;931;1
7;931;1
8;931;1
9;931;0
10;931;1
11;931;0
12;931;0
13;931;0
14;931;0
15;931;0
16;931;0
17;931;0
18;931;0
19;931;0
20;931;0
1;932;0
2;932;1
3;932;0
4;932;1
5;932;0
6;932;1
7;932;0
8;932;0
9;932;1
10;932;1
11;932;0
12;932;1
13;932;0
14;932;1
15;932;0
16;932;1
17;932;0
18;932;1
19;932;1
20;932;1
1;941;1
2;941;0
3;941;1
4;941;1
5;941;0
6;941;0
7;941;0
8;941;1
9;941;0
10;941;0
11;941;0
12;941;0
13;941;0
14;941;1
15;941;0
16;941;0
17;941;0
18;941;0
19;941;0
20;941;0
1;942;0
2;942;1
3;942;0
4;942;1
5;942;0
6;942;0
7;942;0
8;942;0
9;942;0
10;942;1
11;942;1
12;942;1
13;942;0
14;942;0
15;942;0
16;942;0
17;942;0
18;942;0
19;942;1
20;942;1
1;949;1
2;949;0
3;949;0
4;949;1
5;949;1
6;949;0
7;949;0
8;949;0
9;949;1
10;949;0
11;949;0
12;949;0
13;949;0
14;949;0
15;949;1
16;949;0
17;949;0
18;949;0
19;949;0
20;949;0
1;951;1
2;951;0
3;951;0
4;951;0
5;951;0
6;951;0
7;951;0
8;951;1
9;951;0
10;951;0
11;951;0
12;951;0
13;951;1
14;951;0
15;951;0
16;951;0
17;951;0
18;951;0
19;951;0
20;951;0
1;952;0
2;952;1
3;952;1
4;952;1
5;952;0
6;952;0
7;952;0
8;952;1
9;952;0
10;952;1
11;952;0
12;952;1
13;952;1
14;952;0
15;952;1
16;952;0
17;952;0
18;952;0
19;952;1
20;952;0
1;960;0
2;960;1
3;960;0
4;960;0
5;960;1
6;960;1
7;960;0
8;960;1
9;960;0
10;960;0
11;960;0
12;960;0
13;960;1
14;960;0
15;960;1
16;960;1
17;960;0
18;960;1
19;960;0
20;960;1
1;970;0
2;970;1
3;970;0
4;970;1
5;970;1
6;970;1
7;970;0
8;970;0
9;970;0
10;970;0
11;970;1
12;970;0
13;970;0
14;970;0
15;970;0
16;970;1
17;970;0
18;970;1
19;970;0
20;970;1
1;982;1
2;982;0
3;982;0
4;982;0
5;982;0
6;982;0
7;982;0
8;982;0
9;982;0
10;982;0
11;982;0
12;982;0
13;982;1
14;982;0
15;982;0
16;982;0
17;982;0
18;982;0
19;982;0
20;982;0
1;990;1
2;990;0
3;990;0
4;990;0
5;990;0
6;990;0
7;990;0
8;990;0
9;990;0
10;990;0
11;990;0
12;990;1
13;990;0
14;990;0
15;990;0
16;990;0
17;990;0
18;990;0
19;990;0
20;990;0
