"y_values";"x_values";"AME";"SE";"z";"p";"lower";"upper";"dep_var";"x_var"
"sr_norm";-1;0.275756250411345;0.0655846469466601;4.20458542127423;2.61561142870291e-05;0.147212704457146;0.404299796365603;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";-0.9;0.290970994364141;0.0611551239115838;4.75791684740624;1.95601036720339e-06;0.171109154027224;0.410832834700801;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";-0.8;0.306185738316878;0.0571899609908517;5.35383715973957;8.61083588308517e-08;0.194095474497542;0.418276002136182;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";-0.7;0.321400482269627;0.053792141788888;5.97485936758182;2.30288754168729e-09;0.21596982171201;0.426831142826995;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";-0.6;0.336615226222406;0.0510746917707745;6.59064625848649;4.37916152258111e-11;0.236510669830217;0.436719782614622;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";-0.5;0.351829970175143;0.0491506937030324;7.1581893085964;8.17496143822742e-13;0.255496380702237;0.448163559648443;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";-0.4;0.367044714127911;0.0481157169284004;7.62837462598966;2.37731883730353e-14;0.272739641858059;0.461349786398037;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";-0.3;0.382259458080664;0.048026863711378;7.9592842118088;1.73037360633221e-15;0.288128534916235;0.476390381245664;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";-0.2;0.397474202033424;0.0488900093625208;8.12996780356782;4.29404471119239e-16;0.301651544478831;0.493296859587564;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";-0.1;0.412688945986167;0.0506558750254574;8.14691180003836;3.73335775441705e-16;0.31340525533066;0.511972636641176;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";0;0.427903689938936;0.0532344471642626;8.03809774934972;9.12438325036108e-16;0.323566090759987;0.532241289117697;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";0.1;0.443118433891703;0.056514651437176;7.84077089078912;4.47788802319516e-15;0.332351752476144;0.553885115307543;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";0.2;0.458333177844471;0.0603829338151864;7.59044234662874;3.18815218844981e-14;0.339984802286113;0.576681553403375;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";0.3;0.473547921797224;0.0647334846008562;7.31534730004262;2.56716558393084e-13;0.346672623386016;0.600423220208929;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";0.4;0.488762665749991;0.0694767609085766;7.03490864223141;1.99391602891315e-12;0.352590716606432;0.624934614893053;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";0.5;0.503977409702742;0.0745361566385305;6.76151591967404;1.36555308596297e-11;0.357889227144945;0.650065592260057;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";0.6;0.519192153655496;0.0798522345998488;6.50191138992219;7.9305812840932e-11;0.362684649754777;0.675699657556271;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";0.7;0.534406897608263;0.0853775177024422;6.25933983546791;3.86610564582573e-10;0.367070037822058;0.701743757394493;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";0.8;0.549621641561024;0.0910733577529311;6.03493332322355;1.59028337381859e-09;0.371121140414064;0.728122142707817;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";0.9;0.564836385513797;0.0969100982577708;5.82845746385883;5.59420515590542e-09;0.374896083190599;0.754776687837536;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"sr_norm";1;0.580051129466524;0.102863505751752;5.63903714176732;1.71003652289999e-08;0.378442362869602;0.781659896063526;"coagg_porter_rca01_stand_nuts4";"io_wiot_hun"
"io_norm3";-1;-0.0306454457951252;0.0558841640280546;-0.548374415688509;0.583434839965388;-0.140176394596242;0.0788855030059896;"egk_coagg_stand_nuts4";"sr_norm"
"io_norm3";-0.9;-0.0205883884357378;0.0524651628482223;-0.392420175942242;0.694747780894982;-0.123418218061278;0.0822414411898113;"egk_coagg_stand_nuts4";"sr_norm"
"io_norm3";-0.8;-0.0105313310763512;0.0491825346883353;-0.21412745689272;0.830447664823242;-0.106927327733877;0.085864665581181;"egk_coagg_stand_nuts4";"sr_norm"
"io_norm3";-0.7;-0.000474273716958454;0.0460654395811376;-0.0102956516049975;0.991785403666364;-0.0907608762279939;0.0898123287940773;"egk_coagg_stand_nuts4";"sr_norm"
