"ind_i";"ind_j";"c_ij";"c_i";"c_j";"c";"c_rel";"cr_norm";"e_id"
59;86;0;0;0;468;NA;-1;3238
86;59;0;0;0;468;NA;-1;3238
59;87;0;0;0;468;NA;-1;3239
87;59;0;0;0;468;NA;-1;3239
59;88;0;0;0;468;NA;-1;3240
88;59;0;0;0;468;NA;-1;3240
59;90;0;0;0;468;NA;-1;3241
90;59;0;0;0;468;NA;-1;3241
59;91;0;0;0;468;NA;-1;3242
91;59;0;0;0;468;NA;-1;3242
59;92;0;0;0;468;NA;-1;3243
92;59;0;0;0;468;NA;-1;3243
59;93;0;0;0;468;NA;-1;3244
93;59;0;0;0;468;NA;-1;3244
59;94;0;0;0;468;NA;-1;3245
94;59;0;0;0;468;NA;-1;3245
59;95;0;0;0;468;NA;-1;3246
95;59;0;0;0;468;NA;-1;3246
59;96;0;0;0;468;NA;-1;3247
96;59;0;0;0;468;NA;-1;3247
59;97;0;0;0;468;NA;-1;3248
97;59;0;0;0;468;NA;-1;3248
59;98;0;0;0;468;NA;-1;3249
98;59;0;0;0;468;NA;-1;3249
59;99;0;0;0;468;NA;-1;3250
99;59;0;0;0;468;NA;-1;3250
60;60;0;0;0;468;NA;-0.5;3251
60;61;0;0;0;468;NA;-1;3252
61;60;0;0;0;468;NA;-1;3252
60;62;0;0;0;468;NA;-1;3253
62;60;0;0;0;468;NA;-1;3253
60;63;0;0;0;468;NA;-1;3254
63;60;0;0;0;468;NA;-1;3254
60;64;0;0;0;468;NA;-1;3255
64;60;0;0;0;468;NA;-1;3255
60;65;0;0;0;468;NA;-1;3256
65;60;0;0;0;468;NA;-1;3256
60;66;0;0;0;468;NA;-1;3257
66;60;0;0;0;468;NA;-1;3257
60;68;0;0;0;468;NA;-1;3258
68;60;0;0;0;468;NA;-1;3258
60;69;0;0;0;468;NA;-1;3259
69;60;0;0;0;468;NA;-1;3259
60;70;0;0;0;468;NA;-1;3260
70;60;0;0;0;468;NA;-1;3260
60;71;0;0;0;468;NA;-1;3261
71;60;0;0;0;468;NA;-1;3261
60;72;0;0;0;468;NA;-1;3262
72;60;0;0;0;468;NA;-1;3262
60;73;0;0;0;468;NA;-1;3263
73;60;0;0;0;468;NA;-1;3263
60;74;0;0;0;468;NA;-1;3264
74;60;0;0;0;468;NA;-1;3264
60;75;0;0;0;468;NA;-1;3265
75;60;0;0;0;468;NA;-1;3265
60;77;0;0;0;468;NA;-1;3266
77;60;0;0;0;468;NA;-1;3266
60;78;0;0;0;468;NA;-1;3267
78;60;0;0;0;468;NA;-1;3267
60;79;0;0;0;468;NA;-1;3268
79;60;0;0;0;468;NA;-1;3268
60;80;0;0;0;468;NA;-1;3269
80;60;0;0;0;468;NA;-1;3269
60;81;0;0;0;468;NA;-1;3270
81;60;0;0;0;468;NA;-1;3270
60;82;0;0;0;468;NA;-1;3271
82;60;0;0;0;468;NA;-1;3271
60;84;0;0;0;468;NA;-1;3272
84;60;0;0;0;468;NA;-1;3272
60;85;0;0;0;468;NA;-1;3273
85;60;0;0;0;468;NA;-1;3273
60;86;0;0;0;468;NA;-1;3274
86;60;0;0;0;468;NA;-1;3274
60;87;0;0;0;468;NA;-1;3275
87;60;0;0;0;468;NA;-1;3275
60;88;0;0;0;468;NA;-1;3276
88;60;0;0;0;468;NA;-1;3276
60;90;0;0;0;468;NA;-1;3277
90;60;0;0;0;468;NA;-1;3277
60;91;0;0;0;468;NA;-1;3278
91;60;0;0;0;468;NA;-1;3278
60;92;0;0;0;468;NA;-1;3279
92;60;0;0;0;468;NA;-1;3279
60;93;0;0;0;468;NA;-1;3280
93;60;0;0;0;468;NA;-1;3280
60;94;0;0;0;468;NA;-1;3281
94;60;0;0;0;468;NA;-1;3281
60;95;0;0;0;468;NA;-1;3282
95;60;0;0;0;468;NA;-1;3282
60;96;0;0;0;468;NA;-1;3283
96;60;0;0;0;468;NA;-1;3283
60;97;0;0;0;468;NA;-1;3284
97;60;0;0;0;468;NA;-1;3284
60;98;0;0;0;468;NA;-1;3285
98;60;0;0;0;468;NA;-1;3285
60;99;0;0;0;468;NA;-1;3286
99;60;0;0;0;468;NA;-1;3286
61;61;0;0;0;468;NA;-0.5;3287
61;62;0;0;0;468;NA;-1;3288
62;61;0;0;0;468;NA;-1;3288
61;63;0;0;0;468;NA;-1;3289
63;61;0;0;0;468;NA;-1;3289
61;64;0;0;0;468;NA;-1;3290
64;61;0;0;0;468;NA;-1;3290
61;65;0;0;0;468;NA;-1;3291
65;61;0;0;0;468;NA;-1;3291
61;66;0;0;0;468;NA;-1;3292
66;61;0;0;0;468;NA;-1;3292
61;68;0;0;0;468;NA;-1;3293
68;61;0;0;0;468;NA;-1;3293
61;69;0;0;0;468;NA;-1;3294
69;61;0;0;0;468;NA;-1;3294
61;70;0;0;0;468;NA;-1;3295
70;61;0;0;0;468;NA;-1;3295
61;71;0;0;0;468;NA;-1;3296
71;61;0;0;0;468;NA;-1;3296
61;72;0;0;0;468;NA;-1;3297
72;61;0;0;0;468;NA;-1;3297
61;73;0;0;0;468;NA;-1;3298
73;61;0;0;0;468;NA;-1;3298
61;74;0;0;0;468;NA;-1;3299
74;61;0;0;0;468;NA;-1;3299
61;75;0;0;0;468;NA;-1;3300
75;61;0;0;0;468;NA;-1;3300
61;77;0;0;0;468;NA;-1;3301
77;61;0;0;0;468;NA;-1;3301
61;78;0;0;0;468;NA;-1;3302
78;61;0;0;0;468;NA;-1;3302
61;79;0;0;0;468;NA;-1;3303
79;61;0;0;0;468;NA;-1;3303
61;80;0;0;0;468;NA;-1;3304
80;61;0;0;0;468;NA;-1;3304
61;81;0;0;0;468;NA;-1;3305
81;61;0;0;0;468;NA;-1;3305
61;82;0;0;0;468;NA;-1;3306
82;61;0;0;0;468;NA;-1;3306
61;84;0;0;0;468;NA;-1;3307
84;61;0;0;0;468;NA;-1;3307
61;85;0;0;0;468;NA;-1;3308
85;61;0;0;0;468;NA;-1;3308
61;86;0;0;0;468;NA;-1;3309
86;61;0;0;0;468;NA;-1;3309
61;87;0;0;0;468;NA;-1;3310
87;61;0;0;0;468;NA;-1;3310
61;88;0;0;0;468;NA;-1;3311
88;61;0;0;0;468;NA;-1;3311
61;90;0;0;0;468;NA;-1;3312
90;61;0;0;0;468;NA;-1;3312
61;91;0;0;0;468;NA;-1;3313
91;61;0;0;0;468;NA;-1;3313
61;92;0;0;0;468;NA;-1;3314
92;61;0;0;0;468;NA;-1;3314
61;93;0;0;0;468;NA;-1;3315
93;61;0;0;0;468;NA;-1;3315
61;94;0;0;0;468;NA;-1;3316
94;61;0;0;0;468;NA;-1;3316
61;95;0;0;0;468;NA;-1;3317
95;61;0;0;0;468;NA;-1;3317
61;96;0;0;0;468;NA;-1;3318
96;61;0;0;0;468;NA;-1;3318
61;97;0;0;0;468;NA;-1;3319
97;61;0;0;0;468;NA;-1;3319
61;98;0;0;0;468;NA;-1;3320
98;61;0;0;0;468;NA;-1;3320
61;99;0;0;0;468;NA;-1;3321
99;61;0;0;0;468;NA;-1;3321
62;62;0;0;0;468;NA;-0.5;3322
62;63;0;0;0;468;NA;-1;3323
63;62;0;0;0;468;NA;-1;3323
62;64;0;0;0;468;NA;-1;3324
64;62;0;0;0;468;NA;-1;3324
62;65;0;0;0;468;NA;-1;3325
65;62;0;0;0;468;NA;-1;3325
62;66;0;0;0;468;NA;-1;3326
66;62;0;0;0;468;NA;-1;3326
62;68;0;0;0;468;NA;-1;3327
68;62;0;0;0;468;NA;-1;3327
62;69;0;0;0;468;NA;-1;3328
69;62;0;0;0;468;NA;-1;3328
62;70;0;0;0;468;NA;-1;3329
70;62;0;0;0;468;NA;-1;3329
62;71;0;0;0;468;NA;-1;3330
71;62;0;0;0;468;NA;-1;3330
62;72;0;0;0;468;NA;-1;3331
72;62;0;0;0;468;NA;-1;3331
62;73;0;0;0;468;NA;-1;3332
73;62;0;0;0;468;NA;-1;3332
62;74;0;0;0;468;NA;-1;3333
74;62;0;0;0;468;NA;-1;3333
62;75;0;0;0;468;NA;-1;3334
75;62;0;0;0;468;NA;-1;3334
62;77;0;0;0;468;NA;-1;3335
77;62;0;0;0;468;NA;-1;3335
62;78;0;0;0;468;NA;-1;3336
78;62;0;0;0;468;NA;-1;3336
62;79;0;0;0;468;NA;-1;3337
79;62;0;0;0;468;NA;-1;3337
62;80;0;0;0;468;NA;-1;3338
80;62;0;0;0;468;NA;-1;3338
62;81;0;0;0;468;NA;-1;3339
81;62;0;0;0;468;NA;-1;3339
62;82;0;0;0;468;NA;-1;3340
82;62;0;0;0;468;NA;-1;3340
62;84;0;0;0;468;NA;-1;3341
84;62;0;0;0;468;NA;-1;3341
62;85;0;0;0;468;NA;-1;3342
85;62;0;0;0;468;NA;-1;3342
62;86;0;0;0;468;NA;-1;3343
86;62;0;0;0;468;NA;-1;3343
62;87;0;0;0;468;NA;-1;3344
87;62;0;0;0;468;NA;-1;3344
62;88;0;0;0;468;NA;-1;3345
88;62;0;0;0;468;NA;-1;3345
62;90;0;0;0;468;NA;-1;3346
90;62;0;0;0;468;NA;-1;3346
62;91;0;0;0;468;NA;-1;3347
91;62;0;0;0;468;NA;-1;3347
62;92;0;0;0;468;NA;-1;3348
92;62;0;0;0;468;NA;-1;3348
62;93;0;0;0;468;NA;-1;3349
93;62;0;0;0;468;NA;-1;3349
62;94;0;0;0;468;NA;-1;3350
94;62;0;0;0;468;NA;-1;3350
62;95;0;0;0;468;NA;-1;3351
95;62;0;0;0;468;NA;-1;3351
62;96;0;0;0;468;NA;-1;3352
96;62;0;0;0;468;NA;-1;3352
62;97;0;0;0;468;NA;-1;3353
97;62;0;0;0;468;NA;-1;3353
62;98;0;0;0;468;NA;-1;3354
98;62;0;0;0;468;NA;-1;3354
62;99;0;0;0;468;NA;-1;3355
99;62;0;0;0;468;NA;-1;3355
63;63;0;0;0;468;NA;-0.5;3356
63;64;0;0;0;468;NA;-1;3357
64;63;0;0;0;468;NA;-1;3357
63;65;0;0;0;468;NA;-1;3358
65;63;0;0;0;468;NA;-1;3358
63;66;0;0;0;468;NA;-1;3359
66;63;0;0;0;468;NA;-1;3359
63;68;0;0;0;468;NA;-1;3360
68;63;0;0;0;468;NA;-1;3360
63;69;0;0;0;468;NA;-1;3361
69;63;0;0;0;468;NA;-1;3361
63;70;0;0;0;468;NA;-1;3362
70;63;0;0;0;468;NA;-1;3362
63;71;0;0;0;468;NA;-1;3363
71;63;0;0;0;468;NA;-1;3363
63;72;0;0;0;468;NA;-1;3364
72;63;0;0;0;468;NA;-1;3364
63;73;0;0;0;468;NA;-1;3365
73;63;0;0;0;468;NA;-1;3365
63;74;0;0;0;468;NA;-1;3366
74;63;0;0;0;468;NA;-1;3366
63;75;0;0;0;468;NA;-1;3367
75;63;0;0;0;468;NA;-1;3367
63;77;0;0;0;468;NA;-1;3368
77;63;0;0;0;468;NA;-1;3368
63;78;0;0;0;468;NA;-1;3369
78;63;0;0;0;468;NA;-1;3369
63;79;0;0;0;468;NA;-1;3370
79;63;0;0;0;468;NA;-1;3370
63;80;0;0;0;468;NA;-1;3371
80;63;0;0;0;468;NA;-1;3371
63;81;0;0;0;468;NA;-1;3372
81;63;0;0;0;468;NA;-1;3372
63;82;0;0;0;468;NA;-1;3373
82;63;0;0;0;468;NA;-1;3373
63;84;0;0;0;468;NA;-1;3374
84;63;0;0;0;468;NA;-1;3374
63;85;0;0;0;468;NA;-1;3375
85;63;0;0;0;468;NA;-1;3375
63;86;0;0;0;468;NA;-1;3376
86;63;0;0;0;468;NA;-1;3376
63;87;0;0;0;468;NA;-1;3377
87;63;0;0;0;468;NA;-1;3377
63;88;0;0;0;468;NA;-1;3378
88;63;0;0;0;468;NA;-1;3378
63;90;0;0;0;468;NA;-1;3379
90;63;0;0;0;468;NA;-1;3379
63;91;0;0;0;468;NA;-1;3380
91;63;0;0;0;468;NA;-1;3380
63;92;0;0;0;468;NA;-1;3381
92;63;0;0;0;468;NA;-1;3381
63;93;0;0;0;468;NA;-1;3382
93;63;0;0;0;468;NA;-1;3382
63;94;0;0;0;468;NA;-1;3383
94;63;0;0;0;468;NA;-1;3383
63;95;0;0;0;468;NA;-1;3384
95;63;0;0;0;468;NA;-1;3384
63;96;0;0;0;468;NA;-1;3385
96;63;0;0;0;468;NA;-1;3385
63;97;0;0;0;468;NA;-1;3386
97;63;0;0;0;468;NA;-1;3386
63;98;0;0;0;468;NA;-1;3387
98;63;0;0;0;468;NA;-1;3387
63;99;0;0;0;468;NA;-1;3388
99;63;0;0;0;468;NA;-1;3388
64;64;0;0;0;468;NA;-0.5;3389
64;65;0;0;0;468;NA;-1;3390
65;64;0;0;0;468;NA;-1;3390
64;66;0;0;0;468;NA;-1;3391
66;64;0;0;0;468;NA;-1;3391
64;68;0;0;0;468;NA;-1;3392
68;64;0;0;0;468;NA;-1;3392
64;69;0;0;0;468;NA;-1;3393
69;64;0;0;0;468;NA;-1;3393
64;70;0;0;0;468;NA;-1;3394
70;64;0;0;0;468;NA;-1;3394
64;71;0;0;0;468;NA;-1;3395
71;64;0;0;0;468;NA;-1;3395
64;72;0;0;0;468;NA;-1;3396
72;64;0;0;0;468;NA;-1;3396
64;73;0;0;0;468;NA;-1;3397
73;64;0;0;0;468;NA;-1;3397
64;74;0;0;0;468;NA;-1;3398
74;64;0;0;0;468;NA;-1;3398
64;75;0;0;0;468;NA;-1;3399
75;64;0;0;0;468;NA;-1;3399
64;77;0;0;0;468;NA;-1;3400
77;64;0;0;0;468;NA;-1;3400
64;78;0;0;0;468;NA;-1;3401
78;64;0;0;0;468;NA;-1;3401
64;79;0;0;0;468;NA;-1;3402
79;64;0;0;0;468;NA;-1;3402
64;80;0;0;0;468;NA;-1;3403
80;64;0;0;0;468;NA;-1;3403
64;81;0;0;0;468;NA;-1;3404
81;64;0;0;0;468;NA;-1;3404
64;82;0;0;0;468;NA;-1;3405
82;64;0;0;0;468;NA;-1;3405
64;84;0;0;0;468;NA;-1;3406
84;64;0;0;0;468;NA;-1;3406
64;85;0;0;0;468;NA;-1;3407
85;64;0;0;0;468;NA;-1;3407
64;86;0;0;0;468;NA;-1;3408
86;64;0;0;0;468;NA;-1;3408
64;87;0;0;0;468;NA;-1;3409
87;64;0;0;0;468;NA;-1;3409
64;88;0;0;0;468;NA;-1;3410
88;64;0;0;0;468;NA;-1;3410
64;90;0;0;0;468;NA;-1;3411
90;64;0;0;0;468;NA;-1;3411
64;91;0;0;0;468;NA;-1;3412
91;64;0;0;0;468;NA;-1;3412
64;92;0;0;0;468;NA;-1;3413
92;64;0;0;0;468;NA;-1;3413
64;93;0;0;0;468;NA;-1;3414
93;64;0;0;0;468;NA;-1;3414
64;94;0;0;0;468;NA;-1;3415
94;64;0;0;0;468;NA;-1;3415
64;95;0;0;0;468;NA;-1;3416
95;64;0;0;0;468;NA;-1;3416
64;96;0;0;0;468;NA;-1;3417
96;64;0;0;0;468;NA;-1;3417
64;97;0;0;0;468;NA;-1;3418
97;64;0;0;0;468;NA;-1;3418
64;98;0;0;0;468;NA;-1;3419
98;64;0;0;0;468;NA;-1;3419
64;99;0;0;0;468;NA;-1;3420
99;64;0;0;0;468;NA;-1;3420
65;65;0;0;0;468;NA;-0.5;3421
65;66;0;0;0;468;NA;-1;3422
66;65;0;0;0;468;NA;-1;3422
65;68;0;0;0;468;NA;-1;3423
68;65;0;0;0;468;NA;-1;3423
65;69;0;0;0;468;NA;-1;3424
69;65;0;0;0;468;NA;-1;3424
65;70;0;0;0;468;NA;-1;3425
70;65;0;0;0;468;NA;-1;3425
65;71;0;0;0;468;NA;-1;3426
71;65;0;0;0;468;NA;-1;3426
65;72;0;0;0;468;NA;-1;3427
72;65;0;0;0;468;NA;-1;3427
65;73;0;0;0;468;NA;-1;3428
73;65;0;0;0;468;NA;-1;3428
65;74;0;0;0;468;NA;-1;3429
74;65;0;0;0;468;NA;-1;3429
65;75;0;0;0;468;NA;-1;3430
75;65;0;0;0;468;NA;-1;3430
65;77;0;0;0;468;NA;-1;3431
77;65;0;0;0;468;NA;-1;3431
65;78;0;0;0;468;NA;-1;3432
78;65;0;0;0;468;NA;-1;3432
65;79;0;0;0;468;NA;-1;3433
79;65;0;0;0;468;NA;-1;3433
65;80;0;0;0;468;NA;-1;3434
80;65;0;0;0;468;NA;-1;3434
65;81;0;0;0;468;NA;-1;3435
81;65;0;0;0;468;NA;-1;3435
65;82;0;0;0;468;NA;-1;3436
82;65;0;0;0;468;NA;-1;3436
65;84;0;0;0;468;NA;-1;3437
84;65;0;0;0;468;NA;-1;3437
65;85;0;0;0;468;NA;-1;3438
85;65;0;0;0;468;NA;-1;3438
65;86;0;0;0;468;NA;-1;3439
86;65;0;0;0;468;NA;-1;3439
65;87;0;0;0;468;NA;-1;3440
87;65;0;0;0;468;NA;-1;3440
65;88;0;0;0;468;NA;-1;3441
88;65;0;0;0;468;NA;-1;3441
65;90;0;0;0;468;NA;-1;3442
90;65;0;0;0;468;NA;-1;3442
65;91;0;0;0;468;NA;-1;3443
91;65;0;0;0;468;NA;-1;3443
65;92;0;0;0;468;NA;-1;3444
92;65;0;0;0;468;NA;-1;3444
65;93;0;0;0;468;NA;-1;3445
93;65;0;0;0;468;NA;-1;3445
65;94;0;0;0;468;NA;-1;3446
94;65;0;0;0;468;NA;-1;3446
65;95;0;0;0;468;NA;-1;3447
95;65;0;0;0;468;NA;-1;3447
65;96;0;0;0;468;NA;-1;3448
96;65;0;0;0;468;NA;-1;3448
65;97;0;0;0;468;NA;-1;3449
97;65;0;0;0;468;NA;-1;3449
65;98;0;0;0;468;NA;-1;3450
98;65;0;0;0;468;NA;-1;3450
65;99;0;0;0;468;NA;-1;3451
99;65;0;0;0;468;NA;-1;3451
66;66;0;0;0;468;NA;-0.5;3452
66;68;0;0;0;468;NA;-1;3453
68;66;0;0;0;468;NA;-1;3453
66;69;0;0;0;468;NA;-1;3454
69;66;0;0;0;468;NA;-1;3454
66;70;0;0;0;468;NA;-1;3455
70;66;0;0;0;468;NA;-1;3455
66;71;0;0;0;468;NA;-1;3456
71;66;0;0;0;468;NA;-1;3456
66;72;0;0;0;468;NA;-1;3457
72;66;0;0;0;468;NA;-1;3457
66;73;0;0;0;468;NA;-1;3458
73;66;0;0;0;468;NA;-1;3458
66;74;0;0;0;468;NA;-1;3459
74;66;0;0;0;468;NA;-1;3459
66;75;0;0;0;468;NA;-1;3460
75;66;0;0;0;468;NA;-1;3460
66;77;0;0;0;468;NA;-1;3461
77;66;0;0;0;468;NA;-1;3461
66;78;0;0;0;468;NA;-1;3462
78;66;0;0;0;468;NA;-1;3462
66;79;0;0;0;468;NA;-1;3463
79;66;0;0;0;468;NA;-1;3463
66;80;0;0;0;468;NA;-1;3464
80;66;0;0;0;468;NA;-1;3464
66;81;0;0;0;468;NA;-1;3465
81;66;0;0;0;468;NA;-1;3465
66;82;0;0;0;468;NA;-1;3466
82;66;0;0;0;468;NA;-1;3466
66;84;0;0;0;468;NA;-1;3467
84;66;0;0;0;468;NA;-1;3467
66;85;0;0;0;468;NA;-1;3468
85;66;0;0;0;468;NA;-1;3468
66;86;0;0;0;468;NA;-1;3469
86;66;0;0;0;468;NA;-1;3469
66;87;0;0;0;468;NA;-1;3470
87;66;0;0;0;468;NA;-1;3470
66;88;0;0;0;468;NA;-1;3471
88;66;0;0;0;468;NA;-1;3471
66;90;0;0;0;468;NA;-1;3472
90;66;0;0;0;468;NA;-1;3472
66;91;0;0;0;468;NA;-1;3473
91;66;0;0;0;468;NA;-1;3473
66;92;0;0;0;468;NA;-1;3474
92;66;0;0;0;468;NA;-1;3474
66;93;0;0;0;468;NA;-1;3475
93;66;0;0;0;468;NA;-1;3475
66;94;0;0;0;468;NA;-1;3476
94;66;0;0;0;468;NA;-1;3476
66;95;0;0;0;468;NA;-1;3477
95;66;0;0;0;468;NA;-1;3477
66;96;0;0;0;468;NA;-1;3478
96;66;0;0;0;468;NA;-1;3478
66;97;0;0;0;468;NA;-1;3479
97;66;0;0;0;468;NA;-1;3479
66;98;0;0;0;468;NA;-1;3480
98;66;0;0;0;468;NA;-1;3480
66;99;0;0;0;468;NA;-1;3481
99;66;0;0;0;468;NA;-1;3481
68;68;0;0;0;468;NA;-0.5;3482
68;69;0;0;0;468;NA;-1;3483
69;68;0;0;0;468;NA;-1;3483
68;70;0;0;0;468;NA;-1;3484
70;68;0;0;0;468;NA;-1;3484
68;71;0;0;0;468;NA;-1;3485
71;68;0;0;0;468;NA;-1;3485
68;72;0;0;0;468;NA;-1;3486
72;68;0;0;0;468;NA;-1;3486
68;73;0;0;0;468;NA;-1;3487
73;68;0;0;0;468;NA;-1;3487
68;74;0;0;0;468;NA;-1;3488
74;68;0;0;0;468;NA;-1;3488
68;75;0;0;0;468;NA;-1;3489
75;68;0;0;0;468;NA;-1;3489
68;77;0;0;0;468;NA;-1;3490
77;68;0;0;0;468;NA;-1;3490
68;78;0;0;0;468;NA;-1;3491
78;68;0;0;0;468;NA;-1;3491
68;79;0;0;0;468;NA;-1;3492
79;68;0;0;0;468;NA;-1;3492
68;80;0;0;0;468;NA;-1;3493
80;68;0;0;0;468;NA;-1;3493
68;81;0;0;0;468;NA;-1;3494
81;68;0;0;0;468;NA;-1;3494
68;82;0;0;0;468;NA;-1;3495
82;68;0;0;0;468;NA;-1;3495
68;84;0;0;0;468;NA;-1;3496
84;68;0;0;0;468;NA;-1;3496
68;85;0;0;0;468;NA;-1;3497
85;68;0;0;0;468;NA;-1;3497
68;86;0;0;0;468;NA;-1;3498
86;68;0;0;0;468;NA;-1;3498
68;87;0;0;0;468;NA;-1;3499
87;68;0;0;0;468;NA;-1;3499
68;88;0;0;0;468;NA;-1;3500
88;68;0;0;0;468;NA;-1;3500
68;90;0;0;0;468;NA;-1;3501
90;68;0;0;0;468;NA;-1;3501
68;91;0;0;0;468;NA;-1;3502
91;68;0;0;0;468;NA;-1;3502
68;92;0;0;0;468;NA;-1;3503
92;68;0;0;0;468;NA;-1;3503
68;93;0;0;0;468;NA;-1;3504
93;68;0;0;0;468;NA;-1;3504
68;94;0;0;0;468;NA;-1;3505
94;68;0;0;0;468;NA;-1;3505
68;95;0;0;0;468;NA;-1;3506
95;68;0;0;0;468;NA;-1;3506
68;96;0;0;0;468;NA;-1;3507
96;68;0;0;0;468;NA;-1;3507
68;97;0;0;0;468;NA;-1;3508
97;68;0;0;0;468;NA;-1;3508
68;98;0;0;0;468;NA;-1;3509
98;68;0;0;0;468;NA;-1;3509
68;99;0;0;0;468;NA;-1;3510
99;68;0;0;0;468;NA;-1;3510
69;69;0;0;0;468;NA;-0.5;3511
69;70;0;0;0;468;NA;-1;3512
70;69;0;0;0;468;NA;-1;3512
69;71;0;0;0;468;NA;-1;3513
71;69;0;0;0;468;NA;-1;3513
69;72;0;0;0;468;NA;-1;3514
72;69;0;0;0;468;NA;-1;3514
69;73;0;0;0;468;NA;-1;3515
73;69;0;0;0;468;NA;-1;3515
69;74;0;0;0;468;NA;-1;3516
74;69;0;0;0;468;NA;-1;3516
69;75;0;0;0;468;NA;-1;3517
75;69;0;0;0;468;NA;-1;3517
69;77;0;0;0;468;NA;-1;3518
77;69;0;0;0;468;NA;-1;3518
69;78;0;0;0;468;NA;-1;3519
78;69;0;0;0;468;NA;-1;3519
69;79;0;0;0;468;NA;-1;3520
79;69;0;0;0;468;NA;-1;3520
69;80;0;0;0;468;NA;-1;3521
80;69;0;0;0;468;NA;-1;3521
69;81;0;0;0;468;NA;-1;3522
81;69;0;0;0;468;NA;-1;3522
69;82;0;0;0;468;NA;-1;3523
82;69;0;0;0;468;NA;-1;3523
69;84;0;0;0;468;NA;-1;3524
84;69;0;0;0;468;NA;-1;3524
69;85;0;0;0;468;NA;-1;3525
85;69;0;0;0;468;NA;-1;3525
69;86;0;0;0;468;NA;-1;3526
86;69;0;0;0;468;NA;-1;3526
69;87;0;0;0;468;NA;-1;3527
87;69;0;0;0;468;NA;-1;3527
69;88;0;0;0;468;NA;-1;3528
88;69;0;0;0;468;NA;-1;3528
69;90;0;0;0;468;NA;-1;3529
90;69;0;0;0;468;NA;-1;3529
69;91;0;0;0;468;NA;-1;3530
91;69;0;0;0;468;NA;-1;3530
69;92;0;0;0;468;NA;-1;3531
92;69;0;0;0;468;NA;-1;3531
69;93;0;0;0;468;NA;-1;3532
93;69;0;0;0;468;NA;-1;3532
69;94;0;0;0;468;NA;-1;3533
94;69;0;0;0;468;NA;-1;3533
69;95;0;0;0;468;NA;-1;3534
95;69;0;0;0;468;NA;-1;3534
69;96;0;0;0;468;NA;-1;3535
96;69;0;0;0;468;NA;-1;3535
69;97;0;0;0;468;NA;-1;3536
97;69;0;0;0;468;NA;-1;3536
69;98;0;0;0;468;NA;-1;3537
98;69;0;0;0;468;NA;-1;3537
69;99;0;0;0;468;NA;-1;3538
99;69;0;0;0;468;NA;-1;3538
70;70;0;0;0;468;NA;-0.5;3539
70;71;0;0;0;468;NA;-1;3540
71;70;0;0;0;468;NA;-1;3540
70;72;0;0;0;468;NA;-1;3541
72;70;0;0;0;468;NA;-1;3541
70;73;0;0;0;468;NA;-1;3542
73;70;0;0;0;468;NA;-1;3542
70;74;0;0;0;468;NA;-1;3543
74;70;0;0;0;468;NA;-1;3543
70;75;0;0;0;468;NA;-1;3544
75;70;0;0;0;468;NA;-1;3544
70;77;0;0;0;468;NA;-1;3545
77;70;0;0;0;468;NA;-1;3545
70;78;0;0;0;468;NA;-1;3546
78;70;0;0;0;468;NA;-1;3546
70;79;0;0;0;468;NA;-1;3547
79;70;0;0;0;468;NA;-1;3547
70;80;0;0;0;468;NA;-1;3548
80;70;0;0;0;468;NA;-1;3548
70;81;0;0;0;468;NA;-1;3549
81;70;0;0;0;468;NA;-1;3549
70;82;0;0;0;468;NA;-1;3550
82;70;0;0;0;468;NA;-1;3550
70;84;0;0;0;468;NA;-1;3551
84;70;0;0;0;468;NA;-1;3551
70;85;0;0;0;468;NA;-1;3552
85;70;0;0;0;468;NA;-1;3552
70;86;0;0;0;468;NA;-1;3553
86;70;0;0;0;468;NA;-1;3553
70;87;0;0;0;468;NA;-1;3554
87;70;0;0;0;468;NA;-1;3554
70;88;0;0;0;468;NA;-1;3555
88;70;0;0;0;468;NA;-1;3555
70;90;0;0;0;468;NA;-1;3556
90;70;0;0;0;468;NA;-1;3556
70;91;0;0;0;468;NA;-1;3557
91;70;0;0;0;468;NA;-1;3557
70;92;0;0;0;468;NA;-1;3558
92;70;0;0;0;468;NA;-1;3558
70;93;0;0;0;468;NA;-1;3559
93;70;0;0;0;468;NA;-1;3559
70;94;0;0;0;468;NA;-1;3560
94;70;0;0;0;468;NA;-1;3560
70;95;0;0;0;468;NA;-1;3561
95;70;0;0;0;468;NA;-1;3561
70;96;0;0;0;468;NA;-1;3562
96;70;0;0;0;468;NA;-1;3562
70;97;0;0;0;468;NA;-1;3563
97;70;0;0;0;468;NA;-1;3563
70;98;0;0;0;468;NA;-1;3564
98;70;0;0;0;468;NA;-1;3564
70;99;0;0;0;468;NA;-1;3565
99;70;0;0;0;468;NA;-1;3565
71;71;0;0;0;468;NA;-0.5;3566
71;72;0;0;0;468;NA;-1;3567
72;71;0;0;0;468;NA;-1;3567
71;73;0;0;0;468;NA;-1;3568
73;71;0;0;0;468;NA;-1;3568
71;74;0;0;0;468;NA;-1;3569
74;71;0;0;0;468;NA;-1;3569
71;75;0;0;0;468;NA;-1;3570
75;71;0;0;0;468;NA;-1;3570
71;77;0;0;0;468;NA;-1;3571
77;71;0;0;0;468;NA;-1;3571
71;78;0;0;0;468;NA;-1;3572
78;71;0;0;0;468;NA;-1;3572
71;79;0;0;0;468;NA;-1;3573
79;71;0;0;0;468;NA;-1;3573
71;80;0;0;0;468;NA;-1;3574
80;71;0;0;0;468;NA;-1;3574
