"appln_id";"ctry_code";"IPC4d"
16575316;"HU";"F04D"
16575557;"HU";"A23J"
16575639;"HU";"A01N"
16575639;"HU";"C05F"
16575640;"HU";"A01N"
16575640;"HU";"C05D"
16575640;"HU";"C05F"
16575640;"HU";"C05G"
16575641;"HU";"F03D"
16575745;"HU";"A61K"
16575746;"HU";"C12M"
16575747;"HU";"B28D"
16575747;"HU";"E04G"
16575747;"HU";"E21C"
16575747;"HU";"F42D"
16575748;"HU";"B29C"
16575748;"HU";"B29K"
16575906;"HU";"A61B"
16575906;"HU";"A61M"
16575907;"HU";"B25J"
16576099;"HU";"A61F"
16576099;"HU";"H01S"
16576262;"HU";"E02D"
16576263;"HU";"G01B"
16576264;"HU";"G01B"
16576265;"HU";"A61K"
16576265;"HU";"C07D"
16576266;"HU";"E04G"
16576491;"HU";"C02F"
16576492;"HU";"G06F"
16576492;"HU";"G07C"
16576492;"HU";"G08B"
16576493;"HU";"A61N"
16576494;"HU";"F41B"
16576495;"HU";"B65D"
16576770;"HU";"H02G"
16576771;"HU";"C07H"
16577305;"HU";"F25D"
16577306;"HU";"A01G"
16577538;"HU";"A61K"
16577538;"HU";"A61P"
16577538;"HU";"C07D"
16577539;"HU";"A01G"
16577540;"HU";"B65D"
16577692;"HU";"G11B"
16577692;"HU";"H04R"
16577692;"HU";"H04S"
16578019;"HU";"A61K"
16578019;"HU";"A61Q"
16578020;"HU";"C02F"
16578020;"HU";"E02B"
16578421;"HU";"G11B"
16578814;"HU";"B01J"
16578814;"HU";"C07B"
16578814;"HU";"C07C"
16578814;"HU";"C07D"
16578988;"HU";"F03C"
16578988;"HU";"F04B"
16579716;"HU";"F25D"
16579746;"HU";"A61K"
16579746;"HU";"A61P"
16579746;"HU";"C07D"
16579819;"HU";"B23K"
16580124;"HU";"B23Q"
16580588;"HU";"A01G"
16580588;"HU";"F24F"
16580588;"HU";"F24J"
16581354;"HU";"C07H"
16581363;"HU";"F01D"
16581363;"HU";"F04D"
16581363;"HU";"F15D"
16581825;"HU";"G10K"
16582479;"HU";"A63B"
16582484;"HU";"A61K"
16582484;"HU";"A61P"
16582484;"HU";"C07D"
16582485;"HU";"A61K"
16582485;"HU";"A61P"
16582485;"HU";"C07D"
16582815;"HU";"C04B"
16582815;"HU";"E21B"
16582815;"HU";"F04B"
16583129;"HU";"A61K"
16583129;"HU";"A61P"
16583129;"HU";"C07C"
16583129;"HU";"C07D"
16583418;"HU";"G01N"
16585889;"HU";"C07D"
16586165;"HU";"A61K"
16586165;"HU";"C07H"
16586165;"HU";"C07K"
16586416;"HU";"C21C"
16586416;"HU";"C22B"
16586430;"HU";"A61B"
16586578;"HU";"A61K"
16586578;"HU";"C07D"
16586579;"HU";"A61K"
16586579;"HU";"A61P"
16586579;"HU";"C07D"
16586580;"HU";"C07B"
16586580;"HU";"C07D"
16587246;"HU";"B65D"
16587437;"HU";"F01K"
16587437;"HU";"F24D"
16587523;"HU";"A61K"
16587523;"HU";"A61P"
16587523;"HU";"C07H"
16589597;"HU";"F16N"
16590264;"HU";"F04D"
16590328;"HU";"A61K"
16590328;"HU";"A61P"
16590328;"HU";"C07D"
16590330;"HU";"A61K"
16590330;"HU";"A61P"
16590330;"HU";"C07D"
16591006;"HU";"H01H"
16591296;"HU";"C12N"
16591872;"HU";"B01J"
16591872;"HU";"F28F"
16592396;"HU";"C07H"
16592396;"HU";"C12N"
16592396;"HU";"C12P"
16592837;"HU";"F25B"
16593417;"HU";"H04J"
16593418;"HU";"H03B"
16593418;"HU";"H04J"
16593685;"HU";"C07D"
16593751;"HU";"G05B"
16593842;"HU";"A61K"
16593842;"HU";"C07K"
16597195;"HU";"A61K"
16597195;"HU";"A61P"
16597195;"HU";"C07D"
16597858;"HU";"C07C"
16597858;"HU";"C07D"
16598402;"HU";"A61K"
16598402;"HU";"A61P"
16598402;"HU";"B01J"
16598402;"HU";"C07B"
16598402;"HU";"C07D"
16600610;"HU";"A01N"
16600610;"HU";"A01P"
16600987;"HU";"A61K"
16600987;"HU";"A61P"
16600987;"HU";"C07C"
16601544;"HU";"B01D"
16601563;"HU";"A61K"
16601563;"HU";"C07K"
16601759;"HU";"E04G"
16603115;"HU";"A61K"
16603115;"HU";"A61P"
16603115;"HU";"C07D"
16603266;"HU";"A61K"
16603266;"HU";"C07C"
16603266;"HU";"C07D"
16603676;"HU";"A23K"
16603676;"HU";"A61K"
16603676;"HU";"A61P"
16604162;"HU";"A61K"
16604162;"HU";"A61P"
16604162;"HU";"C07D"
16605129;"HU";"C02F"
16610772;"HU";"G06F"
16610772;"HU";"H05G"
16610773;"HU";"B65G"
16610774;"HU";"B03C"
16610775;"HU";"H01H"
16610776;"HU";"A63H"
16610776;"HU";"E04B"
16610776;"HU";"E04C"
16610776;"HU";"E04G"
16610777;"HU";"A61N"
16610778;"HU";"C07B"
16610778;"HU";"C07C"
16610779;"HU";"G11B"
16610780;"HU";"A61K"
16610780;"HU";"C07D"
16610781;"HU";"C08K"
16610781;"HU";"C09D"
16610781;"HU";"H01B"
16610782;"HU";"G03D"
16610783;"HU";"A23G"
16610784;"HU";"F01K"
16610784;"HU";"F03G"
16610784;"HU";"F25B"
16611297;"HU";"G01N"
16611298;"HU";"A01H"
16611298;"HU";"A01N"
16611298;"HU";"C12N"
16611298;"HU";"C12R"
16611299;"HU";"A63F"
16611299;"HU";"A63H"
16611299;"HU";"G09B"
16611587;"HU";"A61H"
16611588;"HU";"G01J"
16611588;"HU";"G01N"
16611589;"HU";"A01C"
16611589;"HU";"A01G"
16611590;"HU";"B44C"
16611590;"HU";"B44F"
16611591;"HU";"H01M"
16611591;"HU";"H02J"
16612035;"HU";"C07B"
16612035;"HU";"C07C"
16612036;"HU";"F24J"
16612037;"HU";"C02F"
16612038;"HU";"F16B"
16612039;"HU";"A61B"
16612040;"HU";"B62D"
16612040;"HU";"E02F"
16612041;"HU";"B65G"
16612041;"HU";"C21C"
16612041;"HU";"C22B"
16612041;"HU";"F27D"
16612042;"HU";"G01N"
16612043;"HU";"A01C"
16612043;"HU";"C12C"
16612044;"HU";"C02F"
16612045;"HU";"A61K"
16612045;"HU";"A61P"
16612045;"HU";"C07C"
16612045;"HU";"C07D"
16612046;"HU";"F03B"
16612546;"HU";"C23C"
16612546;"HU";"H01J"
16612546;"HU";"H01L"
16612547;"HU";"A01N"
16613012;"HU";"G05F"
16613012;"HU";"H02M"
16613013;"HU";"A01K"
16613013;"HU";"F24F"
16613014;"HU";"B60H"
16613015;"HU";"B23B"
16613015;"HU";"H05K"
16613016;"HU";"A61K"
16613016;"HU";"C07D"
16613016;"HU";"C07H"
16613016;"HU";"C12P"
16613017;"HU";"A01N"
16613017;"HU";"A61K"
16613017;"HU";"A61P"
16613017;"HU";"C07C"
16613017;"HU";"C07F"
16613018;"HU";"H01M"
16613019;"HU";"A61K"
16613019;"HU";"A61Q"
16613020;"HU";"A61K"
16613020;"HU";"A61Q"
16613686;"HU";"A47J"
16613686;"HU";"H05B"
16613687;"HU";"A61K"
16613688;"HU";"A01K"
16613689;"HU";"A61K"
16613689;"HU";"A61Q"
16613690;"HU";"A01N"
16613690;"HU";"C07F"
16613691;"HU";"A01N"
16613691;"HU";"C07F"
16614159;"HU";"G01J"
16614159;"HU";"G02B"
16614159;"HU";"H04B"
16614160;"HU";"A61K"
16614531;"HU";"A63B"
16614532;"HU";"H01B"
16614532;"HU";"H02G"
16614533;"HU";"G03B"
16614715;"HU";"F02P"
16614715;"HU";"H02M"
16614715;"HU";"H03K"
16614716;"HU";"A23J"
16614717;"HU";"E04F"
16614718;"HU";"H04B"
16615057;"HU";"A61K"
16615057;"HU";"A61P"
16615057;"HU";"A61Q"
16615058;"HU";"A41G"
16615286;"HU";"A01N"
16615287;"HU";"A61F"
16615287;"HU";"A61K"
16615287;"HU";"A61L"
16615677;"HU";"A61B"
16615677;"HU";"G01N"
16615677;"HU";"G01T"
16615677;"HU";"G03B"
16615677;"HU";"G21F"
16615677;"HU";"G21K"
16615678;"HU";"A61F"
16615790;"HU";"C04B"
16615791;"HU";"B01F"
16615791;"HU";"B01J"
16615791;"HU";"F23K"
16615792;"HU";"A61K"
16615792;"HU";"A61P"
16615792;"HU";"A61Q"
16615793;"HU";"C07D"
16615982;"HU";"A01N"
16615982;"HU";"A01P"
16615982;"HU";"C07D"
16615983;"HU";"A01N"
16616325;"HU";"A61K"
16616325;"HU";"A61P"
16616325;"HU";"C08B"
16616723;"HU";"B28B"
16616723;"HU";"C04B"
16618422;"HU";"A01K"
16618464;"HU";"B65G"
16618840;"HU";"A01N"
16618840;"HU";"A01P"
16620399;"HU";"F23L"
16620482;"HU";"B01D"
16620482;"HU";"F25B"
16620482;"HU";"F28D"
16620482;"HU";"F28F"
16620577;"HU";"G01N"
16621436;"HU";"A61K"
16621436;"HU";"C07D"
16622894;"HU";"B01D"
16622894;"HU";"C02F"
16622897;"HU";"H05B"
16622937;"HU";"A61K"
16622937;"HU";"A61P"
16622937;"HU";"C07C"
16622937;"HU";"C07D"
16623031;"HU";"C08G"
16623031;"HU";"C08J"
16623374;"HU";"A01N"
16623374;"HU";"A01P"
16623374;"HU";"C07D"
16623617;"HU";"A61K"
16623617;"HU";"A61P"
16623617;"HU";"C07D"
16623618;"HU";"A61K"
16623618;"HU";"A61P"
16623618;"HU";"C07D"
16623619;"HU";"A61K"
16623619;"HU";"A61P"
16623619;"HU";"C07D"
16623823;"HU";"A61K"
16623823;"HU";"A61P"
16623823;"HU";"C07D"
16623897;"HU";"A61K"
16623897;"HU";"A61P"
16623897;"HU";"A61Q"
16624323;"HU";"E04G"
16625603;"HU";"A41D"
16625610;"HU";"B01D"
16625610;"HU";"B01J"
16625610;"HU";"F28F"
16625671;"HU";"F24D"
16625935;"HU";"G01N"
16627614;"HU";"B60R"
16627714;"HU";"A01N"
16627714;"HU";"B01J"
16627714;"HU";"C07C"
16627714;"HU";"C07D"
16627714;"HU";"F28D"
16627714;"HU";"F28F"
16627767;"HU";"A61K"
16627767;"HU";"A61P"
16627767;"HU";"C07D"
16627767;"HU";"C08B"
16627808;"HU";"A01G"
16629308;"HU";"B01D"
16629308;"HU";"C01G"
16629308;"HU";"C22B"
16629420;"HU";"F28B"
16629421;"HU";"A01C"
16629673;"HU";"A61K"
16629673;"HU";"A61P"
16629673;"HU";"C07K"
16629985;"HU";"G01R"
16630621;"HU";"B01J"
16631448;"HU";"A61K"
16631770;"HU";"B01L"
16631770;"HU";"C03C"
16632575;"HU";"H01J"
16632575;"HU";"H02M"
16633014;"HU";"A61K"
16633014;"HU";"A61P"
16633014;"HU";"C07D"
16635661;"HU";"A61K"
16635661;"HU";"A61P"
16635661;"HU";"C07C"
16635661;"HU";"C07D"
16636233;"HU";"A61K"
16636233;"HU";"A61P"
16636233;"HU";"C07K"
16638198;"HU";"A61K"
16638198;"HU";"A61P"
16638198;"HU";"C07D"
16638199;"HU";"A61K"
16638199;"HU";"A61P"
16638199;"HU";"C07D"
16638200;"HU";"G01M"
16638497;"HU";"A23K"
16638497;"HU";"A61K"
16638497;"HU";"A61P"
16638497;"HU";"C07C"
16638497;"HU";"C07D"
16639172;"HU";"A61K"
16639172;"HU";"A61P"
16639172;"HU";"C07D"
16639950;"HU";"A61K"
16639950;"HU";"A61P"
16639950;"HU";"C07D"
16640250;"HU";"A61K"
16640250;"HU";"A61P"
16640250;"HU";"C07J"
16642076;"HU";"C07C"
16642076;"HU";"C07D"
16642496;"HU";"C07D"
16643156;"HU";"A61K"
16643156;"HU";"A61P"
16643156;"HU";"C07D"
16643227;"HU";"G21F"
16643256;"HU";"C04B"
16643256;"HU";"E04C"
16643400;"HU";"H01L"
16643866;"HU";"B03B"
16643866;"HU";"B04B"
16643866;"HU";"B07B"
16644389;"HU";"A61K"
16644389;"HU";"A61P"
16644389;"HU";"C07D"
16650970;"HU";"C07C"
16650971;"HU";"G05D"
16650972;"HU";"A61K"
16650972;"HU";"A61P"
16650972;"HU";"A61Q"
16650973;"HU";"B24C"
16650974;"HU";"G06F"
16650974;"HU";"H03K"
16650974;"HU";"H03M"
16650975;"HU";"G01R"
16650975;"HU";"H01F"
16650976;"HU";"E21F"
16650976;"HU";"F16K"
16650977;"HU";"H03F"
16650977;"HU";"H03K"
16651514;"HU";"A01N"
16651515;"HU";"H01G"
16651516;"HU";"A01N"
16651516;"HU";"A01P"
16651516;"HU";"C07B"
16651516;"HU";"C07C"
16651517;"HU";"A01N"
16651517;"HU";"A01P"
16651517;"HU";"C07B"
16651517;"HU";"C07C"
16651518;"HU";"A63F"
16651518;"HU";"A63H"
16651518;"HU";"B44C"
16651518;"HU";"G09F"
16651771;"HU";"B05B"
16651771;"HU";"C23C"
16651772;"HU";"C21D"
16651773;"HU";"E21F"
16651773;"HU";"G01B"
16651773;"HU";"G01D"
16651773;"HU";"G01V"
16652088;"HU";"A23J"
16652089;"HU";"C04B"
16652090;"HU";"F28D"
16652538;"HU";"A63F"
16652539;"HU";"A01N"
16652540;"HU";"B65G"
16652541;"HU";"C10L"
16652542;"HU";"E04B"
16652543;"HU";"A23J"
16652543;"HU";"A23K"
16652544;"HU";"G05B"
16652969;"HU";"B02C"
16652970;"HU";"F23M"
16653332;"HU";"H01F"
16653332;"HU";"H01L"
16653332;"HU";"H02M"
16653332;"HU";"H05G"
16653333;"HU";"A61B"
16653333;"HU";"A61F"
16653334;"HU";"A01N"
16653334;"HU";"A61K"
16653334;"HU";"A61P"
16653334;"HU";"C07D"
16653904;"HU";"A63B"
16653904;"HU";"A63F"
16653904;"HU";"A63H"
16653905;"HU";"B60L"
16653906;"HU";"H01P"
16653906;"HU";"H01Q"
16653907;"HU";"A61K"
16653907;"HU";"A61P"
16653907;"HU";"A61Q"
16653908;"HU";"A01N"
16653909;"HU";"A01N"
16653910;"HU";"C08K"
16653910;"HU";"C09C"
16653910;"HU";"C09D"
16653911;"HU";"B07B"
16653912;"HU";"A63H"
16654614;"HU";"A61K"
16654615;"HU";"B43L"
16654615;"HU";"G09B"
16655111;"HU";"A01N"
16655111;"HU";"B27K"
16655112;"HU";"B07B"
16655532;"HU";"B09C"
16655532;"HU";"C02F"
16655532;"HU";"C05F"
16655533;"HU";"A01G"
16655533;"HU";"A47K"
16655533;"HU";"E03C"
16655533;"HU";"F16K"
16655533;"HU";"F24J"
16655973;"HU";"B23K"
16655974;"HU";"A01H"
16655974;"HU";"C12N"
16656403;"HU";"F16K"
16656404;"HU";"A01G"
16656404;"HU";"C09K"
16656404;"HU";"C12N"
16656404;"HU";"C12R"
16656820;"HU";"F01N"
16656820;"HU";"F16L"
16656821;"HU";"D07B"
16656821;"HU";"E04C"
16656822;"HU";"G09F"
16656823;"HU";"G09F"
16656824;"HU";"H04L"
16656824;"HU";"H04Q"
16656825;"HU";"A01B"
16656826;"HU";"C07D"
16657290;"HU";"B65G"
16657668;"HU";"H02K"
16657871;"HU";"F28D"
16658185;"HU";"F02B"
16658185;"HU";"F02M"
16658185;"HU";"F02N"
16658446;"HU";"B60J"
16658801;"HU";"G01F"
16658950;"HU";"F28F"
16660211;"HU";"C08K"
16660211;"HU";"C08L"
16660456;"HU";"H02K"
16660752;"HU";"A23B"
16660953;"HU";"H03B"
16660953;"HU";"H03L"
16661495;"HU";"F01P"
16661495;"HU";"F02B"
16661495;"HU";"F02M"
16661499;"HU";"A46B"
16661724;"HU";"B01D"
16661724;"HU";"B01J"
16661922;"HU";"A61D"
16661922;"HU";"A61M"
16661922;"HU";"F24H"
16661922;"HU";"G05D"
16661922;"HU";"H05B"
16661929;"HU";"H01M"
16661929;"HU";"H02J"
16661947;"HU";"F04C"
16661948;"HU";"B60T"
16662402;"HU";"F28F"
16662601;"HU";"A61K"
16662601;"HU";"A61P"
16662601;"HU";"C07D"
16662602;"HU";"A61K"
16662602;"HU";"A61P"
16662602;"HU";"C07D"
16662603;"HU";"A61K"
16662603;"HU";"A61P"
16662603;"HU";"C07D"
16663333;"HU";"B29C"
16663333;"HU";"F28D"
16663333;"HU";"F28F"
16663333;"HU";"G05D"
16663740;"HU";"F23D"
16663740;"HU";"F23L"
16663970;"HU";"F25B"
16664133;"HU";"B03C"
16664133;"HU";"C02F"
16664133;"HU";"C10G"
16664203;"HU";"A23L"
16664322;"HU";"B01D"
16664322;"HU";"G01N"
16664802;"HU";"B02C"
16664802;"HU";"B29B"
16664802;"HU";"B29C"
16665409;"HU";"A47C"
16665409;"HU";"A61F"
16665409;"HU";"A61L"
16665409;"HU";"B68G"
16665409;"HU";"H05F"
16666005;"HU";"F04B"
16666245;"HU";"C07D"
16666246;"HU";"C07D"
16666248;"HU";"A61K"
16666248;"HU";"A61P"
16666248;"HU";"C07C"
16666248;"HU";"C07D"
16666397;"HU";"B01D"
16666397;"HU";"C07H"
16666397;"HU";"C12P"
16666466;"HU";"G06K"
16666466;"HU";"G06T"
16666607;"HU";"B01D"
16666607;"HU";"G01N"
16666623;"HU";"H01K"
16668169;"HU";"B66B"
16668169;"HU";"C21C"
16668169;"HU";"C21D"
16669516;"HU";"A61K"
16669516;"HU";"A61P"
16669516;"HU";"C07D"
16670256;"HU";"H02M"
16670671;"HU";"B01J"
16670671;"HU";"C05G"
16670674;"HU";"A61K"
16670674;"HU";"A61P"
16670674;"HU";"C07D"
16670886;"HU";"G01F"
16671482;"HU";"G01N"
16671482;"HU";"H01J"
16671787;"HU";"F15B"
16672470;"HU";"H01H"
16673702;"HU";"F02B"
16673702;"HU";"F02D"
16673702;"HU";"F02M"
16674011;"HU";"A43B"
16674011;"HU";"A61H"
16674158;"HU";"A61B"
16674304;"HU";"A61K"
16674304;"HU";"A61P"
16674304;"HU";"C07K"
16674868;"HU";"F02B"
16676586;"HU";"F04D"
16678813;"HU";"B01D"
16680159;"HU";"A61K"
16680159;"HU";"A61P"
16680159;"HU";"C07C"
16682942;"HU";"A61K"
16682942;"HU";"C07B"
16682942;"HU";"C07C"
16682942;"HU";"C07D"
16684076;"HU";"A61K"
16684076;"HU";"A61P"
16684076;"HU";"C07D"
16684591;"HU";"A61K"
16684591;"HU";"A61P"
16684591;"HU";"C07D"
16686146;"HU";"F21V"
16686487;"HU";"H01J"
16686984;"HU";"B02C"
16687384;"HU";"A61K"
16687384;"HU";"A61P"
16687384;"HU";"C07K"
16690444;"HU";"G21C"
16694897;"HU";"C07D"
16694897;"HU";"C07F"
16694898;"HU";"A61K"
16694898;"HU";"C07D"
16694898;"HU";"C07F"
16694899;"HU";"C07D"
16694899;"HU";"C07F"
16694900;"HU";"A61K"
16694900;"HU";"A61P"
16694900;"HU";"C07D"
16694900;"HU";"C07F"
16694901;"HU";"H04L"
16694902;"HU";"G02B"
16694902;"HU";"G02F"
16694902;"HU";"G11B"
16694903;"HU";"C21C"
16694903;"HU";"C22C"
16695270;"HU";"A61B"
16695270;"HU";"A61N"
16695271;"HU";"E03B"
16695271;"HU";"G01F"
16695272;"HU";"B01J"
16695272;"HU";"C08F"
16696040;"HU";"H02J"
16696041;"HU";"A23L"
16696041;"HU";"A61K"
16696042;"HU";"A01G"
16696042;"HU";"A01H"
16696042;"HU";"C12M"
16696042;"HU";"C12N"
16696452;"HU";"A61K"
16696452;"HU";"A61P"
16696452;"HU";"A61Q"
16696452;"HU";"C07K"
16696453;"HU";"G09F"
16696453;"HU";"H01B"
16696454;"HU";"E02B"
16696454;"HU";"E02F"
16696866;"HU";"B23B"
16696866;"HU";"B23Q"
16696866;"HU";"G05B"
16697383;"HU";"E03B"
16697383;"HU";"F16L"
16697383;"HU";"F17D"
16697894;"HU";"B32B"
16697894;"HU";"B44C"
16697894;"HU";"B44F"
16697894;"HU";"C03C"
16697895;"HU";"F26B"
16697896;"HU";"A01N"
16697896;"HU";"C07D"
16697896;"HU";"C07F"
16698040;"HU";"B01F"
16698040;"HU";"C02F"
16698206;"HU";"F01B"
16698206;"HU";"F02F"
16698206;"HU";"F04B"
16698207;"HU";"B01J"
16698207;"HU";"C07D"
16698693;"HU";"C03C"
16698693;"HU";"C11D"
16698694;"HU";"A61J"
16698694;"HU";"A61M"
16698695;"HU";"A63B"
16699176;"HU";"E04C"
16699176;"HU";"F27D"
16699177;"HU";"E21B"
16699177;"HU";"E21D"
16699272;"HU";"A61B"
16699273;"HU";"G08B"
16699313;"HU";"B01J"
16699354;"HU";"H01M"
16699355;"HU";"A61F"
16699355;"HU";"A61G"
16699425;"HU";"A61K"
16699425;"HU";"A61P"
16699425;"HU";"C07C"
16699679;"HU";"A23K"
16699679;"HU";"C02F"
16699679;"HU";"C05F"
16699853;"HU";"H05B"
16699908;"HU";"G01N"
16699983;"HU";"A61K"
16699983;"HU";"A61P"
16699983;"HU";"C07D"
16700577;"HU";"A23K"
16700578;"HU";"A01H"
16700578;"HU";"C12N"
16701403;"HU";"F02N"
16701403;"HU";"F16H"
16701404;"HU";"F16H"
16701405;"HU";"F16H"
16701980;"HU";"A61K"
16701980;"HU";"C07K"
16702733;"HU";"A61M"
16703305;"HU";"B60K"
16703305;"HU";"F16D"
16703305;"HU";"F16H"
16704186;"HU";"B01J"
16704186;"HU";"C02F"
16704635;"HU";"D06B"
16706678;"HU";"A61K"
16706678;"HU";"A61P"
16706678;"HU";"C07D"
16706845;"HU";"G11B"
16706846;"HU";"F16D"
16706846;"HU";"G11B"
16706936;"HU";"B01J"
16706936;"HU";"F23C"
16706936;"HU";"F23J"
16706936;"HU";"F23L"
16707283;"HU";"B28B"
16707283;"HU";"C04B"
16707283;"HU";"C08L"
16707283;"HU";"C09K"
16707283;"HU";"E04G"
16707839;"HU";"B60K"
16707839;"HU";"F16H"
16707840;"HU";"B60K"
16707840;"HU";"B60T"
16707840;"HU";"B60W"
16707841;"HU";"E04B"
16707841;"HU";"E04C"
16708043;"HU";"F16H"
16708044;"HU";"B62D"
16708044;"HU";"G01B"
16708044;"HU";"G01M"
16708374;"HU";"A61K"
16708581;"HU";"A61N"
16708991;"HU";"C09K"
16709202;"HU";"G01L"
16710366;"HU";"A01B"
16710646;"HU";"G01B"
16711630;"HU";"A61K"
16711630;"HU";"A61P"
16711630;"HU";"C07D"
16712188;"HU";"B01D"
16712188;"HU";"C02F"
16713031;"HU";"A63C"
16714179;"HU";"A61B"
16714340;"HU";"C09K"
16714974;"HU";"C12N"
16714974;"HU";"C12R"
16715235;"HU";"B60W"
16715235;"HU";"F16H"
16715452;"HU";"G01N"
16715790;"HU";"A61K"
16716111;"HU";"B29D"
16716112;"HU";"A61N"
16716112;"HU";"F21V"
16716113;"HU";"A61N"
16716340;"HU";"B60W"
16716340;"HU";"F16H"
16716922;"HU";"A01G"
16716922;"HU";"A61K"
16716922;"HU";"A61P"
16716922;"HU";"B01F"
16716923;"HU";"B01F"
16716923;"HU";"F02B"
16716923;"HU";"F02M"
16717291;"HU";"B29C"
16718989;"HU";"F16H"
16719411;"HU";"B01D"
16719963;"HU";"A61K"
16719963;"HU";"A61P"
16719963;"HU";"C07D"
16720767;"HU";"B65D"
16720867;"HU";"A61K"
16720867;"HU";"A61P"
16720867;"HU";"C07D"
16720868;"HU";"A61K"
16720868;"HU";"A61P"
16720868;"HU";"C07D"
16721864;"HU";"G01D"
16722248;"HU";"G01N"
16725813;"HU";"A23F"
16726867;"HU";"G01V"
16729984;"HU";"A01N"
16729984;"HU";"A01P"
16730105;"HU";"A61K"
16730105;"HU";"A61P"
16731359;"HU";"A61K"
16731359;"HU";"A61P"
16731359;"HU";"C07D"
16732224;"HU";"B28C"
16732224;"HU";"C04B"
16732224;"HU";"D01D"
16732224;"HU";"D01F"
16732224;"HU";"D02J"
16732277;"HU";"A61K"
16732277;"HU";"A61P"
16732277;"HU";"C07C"
16732278;"HU";"A61K"
16732278;"HU";"C07C"
16733018;"HU";"A61K"
16733018;"HU";"C08B"
16733644;"HU";"A61K"
16733644;"HU";"A61P"
16733644;"HU";"C07D"
16733798;"HU";"C09K"
16738567;"HU";"A01N"
16738567;"HU";"A01P"
16742204;"HU";"A61K"
16742204;"HU";"C07K"
16742204;"HU";"C12N"
16742204;"HU";"C12P"
16742204;"HU";"C12R"
16742664;"HU";"B27C"
16742664;"HU";"B27F"
16742664;"HU";"B27M"
16742856;"HU";"C02F"
16742885;"HU";"B60K"
16742885;"HU";"B60W"
16742885;"HU";"F16D"
16742886;"HU";"F01C"
16742886;"HU";"F02B"
16742887;"HU";"B60H"
16742887;"HU";"B61D"
16743191;"HU";"A23G"
16743191;"HU";"A23K"
16743191;"HU";"A23L"
16743191;"HU";"A61K"
16743191;"HU";"A61P"
16743191;"HU";"C07C"
16743192;"HU";"A21D"
16743192;"HU";"A61K"
16743193;"HU";"A61K"
16743193;"HU";"A61P"
16743194;"HU";"G07C"
16743610;"HU";"G02B"
16743610;"HU";"G03B"
16743610;"HU";"H05K"
16743611;"HU";"A61K"
16743611;"HU";"A61P"
16743746;"HU";"A63F"
16743747;"HU";"A63F"
16743748;"HU";"A01G"
16743748;"HU";"C05C"
16743748;"HU";"C05G"
16744176;"HU";"A23L"
16744177;"HU";"A61K"
16744177;"HU";"A61L"
16744177;"HU";"A61Q"
16744178;"HU";"B01D"
16744348;"HU";"A01N"
16744348;"HU";"A01P"
16744348;"HU";"C07C"
16744348;"HU";"C07D"
16744631;"HU";"C12Q"
16744631;"HU";"G01N"
16745153;"HU";"C07C"
16745154;"HU";"A61K"
16745154;"HU";"A61P"
16745154;"HU";"C07D"
16745154;"HU";"C07F"
16745155;"HU";"A61K"
16745155;"HU";"A61P"
16745155;"HU";"C07D"
16745155;"HU";"C07F"
16745156;"HU";"B22C"
16745156;"HU";"C08K"
16745157;"HU";"B27K"
16745157;"HU";"F26B"
16745158;"HU";"A23K"
16745158;"HU";"A61K"
16745158;"HU";"C07D"
16745158;"HU";"C09K"
16745159;"HU";"A23D"
16745159;"HU";"A23L"
16745159;"HU";"A61K"
16745159;"HU";"A61P"
16745159;"HU";"C11B"
16745159;"HU";"C11C"
16745582;"HU";"A01N"
16745582;"HU";"A01P"
16745582;"HU";"B01F"
16745582;"HU";"C09K"
16745583;"HU";"G01B"
16745583;"HU";"G01N"
16745583;"HU";"H01L"
16745813;"HU";"B24B"
16745814;"HU";"C04B"
16745814;"HU";"F02F"
16745814;"HU";"F16J"
16746041;"HU";"A62C"
16746041;"HU";"C04B"
16746041;"HU";"C09K"
16746042;"HU";"C23G"
16746043;"HU";"C07D"
16746043;"HU";"C07F"
16746322;"HU";"B29C"
16746604;"HU";"G11B"
16746605;"HU";"A61K"
16746605;"HU";"A61P"
16746606;"HU";"B61K"
16746606;"HU";"E01B"
16746606;"HU";"F16N"
16746607;"HU";"A61F"
16746607;"HU";"A61K"
16747001;"HU";"B27G"
16747002;"HU";"B23B"
16747003;"HU";"E03F"
16747003;"HU";"F16L"
16747631;"HU";"C01B"
16747631;"HU";"C01D"
16747631;"HU";"C01F"
16747631;"HU";"C01G"
16747631;"HU";"C02F"
16747631;"HU";"C05D"
16747632;"HU";"A61B"
16747632;"HU";"A61C"
16747632;"HU";"A61F"
16747893;"HU";"A61K"
16747893;"HU";"C07K"
16747893;"HU";"G01N"
16748159;"HU";"C12N"
16748159;"HU";"C12R"
16748160;"HU";"A23C"
16748160;"HU";"A23L"
16748160;"HU";"A23P"
16748161;"HU";"A47G"
16748161;"HU";"D06F"
16748161;"HU";"F16B"
16748524;"HU";"B01J"
16748524;"HU";"C07B"
16748524;"HU";"C07C"
16748524;"HU";"C07D"
16748525;"HU";"A61F"
16748525;"HU";"A61M"
16748833;"HU";"E04C"
16749087;"HU";"G02B"
16749087;"HU";"H04N"
16749409;"HU";"B65D"
16749549;"HU";"A01G"
16749549;"HU";"A01H"
16749549;"HU";"A23L"
16749549;"HU";"A61K"
16749549;"HU";"A61Q"
16749549;"HU";"C12N"
16749744;"HU";"A61N"
16751357;"HU";"A61K"
